Jersey,name,Yr,pos,GP,GS,App,GS,ERA,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,Pitches,GO,FO,W,L,SV,KL,pickoffs,season
37,Caleb Cross,So,P,6,0,6,0,3.68,7.1,0,6,3,3,6,3,0,33,25,2,0,0,1,0,0,0,11,3,2,0,88,8,10,0,0,0,0,0,2022
36,Cameron Carter,So,P,5,0,5,0,5.40,11.2,0,7,9,7,8,10,0,53,41,2,1,0,2,2,2,0,4,1,0,2,181,5,18,1,1,0,4,0,2022
38,Trey Tujetsch,So,P,5,3,5,3,2.19,24.2,0,22,6,6,14,26,0,110,94,7,1,0,1,1,0,0,2,1,1,1,415,19,26,2,0,0,4,0,2022
18,Xander Hamilton,So,UT,5,5,5,5,4.40,30.2,0,31,19,15,9,51,0,132,121,7,1,1,3,3,0,0,0,0,1,1,497,23,16,1,2,0,10,0,2022
21,Tyler Tuthill,Jr,P,5,5,5,5,8.39,24.2,0,36,24,23,15,17,0,128,105,2,1,0,3,2,5,0,0,0,1,2,295,19,35,1,4,0,7,1,2022
30,Shane Roberts,Sr,P,4,0,4,0,4.91,3.2,0,6,8,2,6,3,0,25,16,0,2,0,0,4,2,1,6,3,0,1,72,1,6,0,0,0,1,0,2022
33,Austin Primm,Jr,P,4,0,4,0,8.10,3.1,0,4,3,3,3,5,0,17,13,1,0,0,0,0,1,0,2,0,0,0,30,0,4,0,0,0,1,0,2022
14,Cy Smith,So,P,3,0,3,0,20.25,2.2,0,7,6,6,0,4,0,16,14,3,0,0,0,1,2,0,7,3,0,0,25,2,1,0,0,0,1,0,2022
26,Jason Cornatzer,Sr,P,3,3,3,3,6.43,7.0,0,9,7,5,4,9,0,35,30,3,0,0,1,0,1,0,0,0,0,0,125,8,3,0,0,0,3,0,2022
22,Seth Whitley,Fr,P,3,0,3,0,6.75,4.0,0,3,3,3,4,5,0,19,13,1,0,0,0,0,0,0,2,1,0,2,39,1,6,0,0,0,2,0,2022
42,Jeriah Henry,Jr,P,2,0,2,0,54.00,0.1,0,0,2,2,1,0,0,3,1,0,0,0,0,0,1,0,1,0,0,0,5,0,1,0,0,0,0,0,2022
20,Tommy Splaine,Fr,P,11,9,1,0,13.50,1.1,0,4,2,2,0,2,0,8,8,1,0,0,1,0,0,0,2,1,0,0,26,1,1,0,0,0,1,0,2022
51,Trevor Long,So,P,9,0,9,0,1.54,11.2,0,7,3,2,2,9,0,45,40,1,0,0,2,2,2,0,7,3,0,1,98,12,11,0,0,1,1,0,2022
36,George Arias Jr.,Jr,P,8,0,8,0,2.00,9.0,0,7,2,2,5,9,0,39,34,0,0,0,0,0,0,0,4,2,0,0,83,9,9,1,0,0,1,0,2022
37,Josh Randall,Fr,P,8,0,8,0,7.71,9.1,0,5,8,8,8,8,0,42,34,1,2,0,0,2,0,0,9,2,0,0,132,7,12,1,0,0,1,0,2022
46,Chris Barraza,Jr,P,7,0,7,0,3.38,8.0,0,5,3,3,4,11,0,34,28,0,1,0,2,0,0,0,5,5,0,2,87,3,10,0,0,0,2,0,2022
23,Holden Christian,Sr,P,7,0,7,0,2.89,9.1,0,4,5,3,4,13,0,37,29,0,0,0,0,4,1,1,6,1,1,2,96,4,11,2,1,2,3,0,2022
29,Eric Orloff,Fr,P,7,1,7,1,0.00,6.1,0,6,4,0,4,4,0,28,23,0,0,0,0,1,0,0,1,0,1,0,104,2,11,0,1,0,1,1,2022
40,Quinn Flanagan,Jr,P,5,1,5,1,1.42,12.2,0,13,5,2,4,16,0,56,49,1,0,0,0,1,1,0,3,2,0,2,145,9,12,2,1,0,4,0,2022
12,Garrett Irvin,Sr,P,5,5,5,5,3.25,27.2,0,22,13,10,10,22,0,116,105,5,1,0,1,5,1,0,0,0,0,0,261,24,35,2,1,0,4,1,2022
43,Javyn Pimental,Fr,P,5,0,5,0,6.00,6.0,0,3,5,4,4,2,0,28,23,0,0,0,0,0,1,0,1,1,0,0,89,9,7,1,0,0,0,0,2022
25,Tj Nichols,So,P,5,5,5,5,2.40,30.0,0,26,9,8,9,35,0,120,109,4,1,0,3,3,2,0,0,0,0,0,275,26,22,3,0,0,6,0,2022
34,Anthony Susac,Fr,P,4,2,4,2,7.98,14.2,0,22,14,13,2,18,0,70,63,3,0,0,1,3,3,0,0,0,1,1,191,10,15,1,0,0,5,0,2022
27,Dawson Netz,So,P,4,4,4,4,3.93,18.1,0,23,12,8,6,13,0,86,79,5,0,0,3,0,1,0,0,0,0,0,151,11,30,2,0,0,3,0,2022
14,Jonathan Guardado,Sr,P,4,0,4,0,3.60,5.0,0,4,2,2,3,6,0,23,20,1,0,0,0,2,0,0,0,0,0,0,40,9,1,0,0,0,4,0,2022
30,Reed Schaefer,Fr,P,1,0,1,0,9.00,1.0,0,1,2,1,1,1,0,7,4,0,0,0,0,1,1,0,0,0,0,1,27,1,1,0,0,0,0,0,2022
19,Drew Calloway,Fr,P,1,0,1,0,36.00,1.0,0,4,4,4,1,0,0,8,7,1,0,0,1,0,0,0,0,0,0,0,27,1,2,0,0,0,0,0,2022
22,Chandler Murphy,So,P,1,1,1,1,81.00,0.1,0,3,3,3,2,0,0,7,4,0,0,0,0,0,1,0,0,0,0,0,23,0,1,0,0,0,0,0,2022
33,Brock Peery,So,P,12,0,12,0,4.82,9.1,0,10,5,5,6,8,0,45,33,0,1,0,1,1,4,2,10,4,2,0,152,10,6,0,1,3,0,0,2022
9,Blake Pivaroff,So,INF,11,4,2,0,19.29,2.1,0,4,5,5,3,1,0,15,11,2,0,0,0,0,1,0,0,0,0,0,66,1,5,0,0,0,0,0,2022
10,Christian Bodlovich,So,P,10,0,10,0,4.35,10.1,0,10,6,5,3,9,0,46,40,3,0,0,0,0,2,0,14,2,0,1,171,5,16,2,1,1,2,0,2022
25,Will Levine,Jr,P,9,0,9,0,3.86,16.1,0,17,8,7,7,12,0,70,61,0,0,0,2,2,1,1,6,0,1,0,251,21,12,1,1,1,5,0,2022
46,Jacob Walker,Sr,P,8,4,8,4,7.46,25.1,0,32,24,21,9,16,0,119,107,7,1,0,4,4,2,0,3,1,1,0,414,30,26,0,0,0,7,0,2022
45,Andrew Lucas,Jr,P,7,2,3,0,23.62,2.2,0,5,7,7,3,1,0,16,12,0,0,0,1,1,1,0,2,2,0,0,62,1,5,0,0,0,0,0,2022
13,Tyler Meyer,So,P,7,5,7,5,4.10,26.1,0,23,12,12,14,29,0,119,97,4,0,0,3,1,5,0,3,3,2,1,467,24,24,1,0,0,10,0,2022
15,Jared Glenn,So,P,6,0,6,0,6.52,9.2,0,15,7,7,4,9,0,46,41,4,0,0,0,0,0,0,5,1,0,1,196,12,6,0,2,0,1,0,2022
26,Graham Osman,So,P,6,0,6,0,20.25,5.1,0,11,13,12,9,7,0,38,27,3,0,0,0,2,2,0,7,4,0,0,171,5,3,1,0,0,1,0,2022
36,Adam Tulloch,Jr,P,6,5,6,5,5.06,26.2,0,16,16,15,14,38,0,113,95,5,0,0,1,1,2,0,0,0,1,1,474,20,23,2,1,0,9,0,2022
40,Chase Webster,Jr,P,5,0,5,0,2.16,8.1,0,7,5,2,6,13,0,40,30,5,0,0,0,1,2,0,6,3,1,1,179,6,5,0,2,1,1,0,2022
44,Kyle Luckham,Jr,P,5,5,5,5,4.11,30.2,0,30,17,14,6,30,0,125,116,5,0,0,4,3,2,0,0,0,1,0,442,31,25,2,1,0,6,0,2022
43,Danny Marshall,So,P,5,0,5,0,5.40,1.2,0,3,1,1,3,1,0,12,7,1,0,0,0,0,1,0,7,1,1,0,53,4,0,0,1,0,0,0,2022
3,Dom Cacchione,Jr,P,5,0,5,0,6.00,6.0,0,9,5,4,3,4,0,29,24,1,0,0,1,0,1,0,8,4,1,0,81,5,7,0,1,0,1,0,2022
31,Josh Hansell,So,P,3,1,3,1,27.00,1.2,0,6,5,5,3,1,0,15,10,1,0,0,0,3,1,0,1,0,0,1,66,1,3,0,1,0,0,0,2022
19,Boyd Vander Kooi,Sr,P,3,1,3,1,2.08,4.1,0,2,3,1,4,5,0,20,16,1,0,0,0,1,0,0,0,0,0,0,85,4,4,0,0,0,3,0,2022
4,Luke La Flam,Jr,P,2,0,2,0,10.80,1.2,0,2,2,2,2,1,0,11,7,0,0,0,0,0,2,0,3,0,0,0,41,3,1,0,0,0,0,0,2022
28,Kole Ramage,Sr,P,9,0,9,0,4.76,17.0,0,13,10,9,6,19,0,72,64,5,0,0,2,1,2,0,9,6,0,0,199,23,7,0,1,3,4,0,2022
39,Evan Taylor,Sr,P,7,0,7,0,2.35,7.2,0,2,2,2,2,9,0,28,25,1,0,0,1,0,1,0,7,0,0,0,96,8,6,1,0,0,4,0,2022
88,Zebulon Vermillion,Sr,P,6,0,6,0,0.00,9.0,0,0,0,0,6,13,0,34,27,0,0,0,0,0,1,0,1,0,0,0,74,4,10,1,0,1,5,0,2022
33,Hagen Smith,Fr,P,5,5,5,5,3.08,26.1,0,22,9,9,12,32,0,108,93,0,0,0,4,1,2,0,0,0,1,0,150,22,18,4,1,0,9,1,2022
25,Brady Tygart,Fr,P,5,0,5,0,2.35,7.2,0,8,2,2,2,8,0,32,28,0,0,0,0,0,2,0,1,0,0,0,71,5,7,1,0,2,4,0,2022
13,Connor Noland,Sr,P,5,5,5,5,3.07,29.1,0,27,10,10,8,38,0,123,108,5,1,1,0,0,5,0,0,0,2,0,382,36,9,3,1,0,8,1,2022
22,Jaxon Wiggins,So,P,5,5,5,5,3.38,26.2,0,15,10,10,16,29,0,114,93,4,0,1,1,6,3,0,0,0,2,0,360,27,22,3,0,0,11,1,2022
48,Heston Tole,So,P,5,0,5,0,3.24,8.1,0,13,4,3,1,11,0,37,36,3,0,0,0,2,0,0,5,0,0,0,124,5,6,0,0,1,4,0,2022
38,Mark Adamiak,Jr,P,4,2,4,2,2.08,8.2,0,9,2,2,3,8,0,37,34,3,0,0,0,0,0,0,1,0,0,0,116,5,12,2,0,0,1,0,2022
55,Gabriel Starks,So,P,3,0,3,0,2.45,3.2,0,2,1,1,2,6,0,14,11,0,0,0,0,1,1,0,2,0,0,0,58,3,0,0,0,0,2,0,2022
34,Nick Griffin,So,P,3,0,3,0,3.38,2.2,0,1,1,1,7,3,0,15,6,0,0,0,0,1,2,0,0,0,0,0,67,1,1,0,0,0,1,0,2022
29,Austin Ledbetter,Fr,P,3,2,3,2,4.50,8.0,0,7,4,4,1,9,0,32,29,1,0,0,2,1,2,0,0,0,0,0,129,8,5,0,0,0,4,0,2022
32,Zack Morris,Jr,P,3,0,3,0,0.00,3.2,0,3,0,0,2,3,0,17,14,0,0,0,0,0,1,0,6,2,0,0,44,6,1,1,0,0,1,0,2022
20,Elijah Trest,Sr,P,3,0,3,0,2.70,3.1,0,1,1,1,1,4,0,13,11,1,0,0,0,0,1,0,0,0,0,0,44,2,3,0,0,0,3,0,2022
58,Evan Gray,Jr,P,2,0,2,0,0.00,1.1,0,0,0,0,1,3,0,5,4,0,0,0,0,0,0,0,1,0,0,0,5,1,0,0,0,0,0,0,2022
59,Issac Bracken,Sr,P,2,0,2,0,4.50,2.0,0,0,1,1,2,2,0,9,5,0,0,0,0,0,2,0,6,2,0,0,44,2,1,0,0,0,0,0,2022
43,Miller Pleimann,Jr,P,2,0,2,0,0.00,1.1,0,1,0,0,0,2,0,5,5,0,0,0,0,1,0,0,4,1,0,0,19,1,1,0,0,0,0,0,2022
37,Jake Faherty,Fr,P,1,0,1,0,0.00,0.1,0,0,0,0,1,1,0,3,1,0,0,0,0,0,1,0,2,1,0,0,17,0,0,0,0,0,1,0,2022
27,Nick Moten,Fr,P,1,0,1,0,0.00,1.0,0,0,0,0,1,1,0,4,2,0,0,1,0,1,1,0,0,0,0,0,22,0,1,0,0,0,0,0,2022
32,Mickey Coyne,Jr,UT,13,4,3,0,36.00,1.0,0,2,4,4,3,1,0,9,5,0,0,0,0,0,1,0,1,0,0,0,36,0,2,0,0,0,0,0,2022
25,Max Charlton,So,P,8,0,8,0,4.00,9.0,0,7,5,4,4,10,0,40,35,1,0,0,0,4,0,0,7,7,0,1,78,11,6,0,0,0,1,0,2022
29,Kevin Wiseman,Jr,P,8,0,8,0,2.16,8.1,0,6,2,2,2,13,0,33,29,1,0,0,0,1,1,0,2,1,0,1,94,3,8,0,1,2,3,0,2022
16,Brandon Anderson,Sr,P,8,0,8,0,8.59,7.1,0,6,8,7,6,12,0,35,27,0,1,1,1,1,2,1,4,2,0,0,84,4,4,0,2,0,1,1,2022
28,Jake Algee,So,P,7,0,7,0,11.25,8.0,0,14,12,10,3,8,0,47,39,6,0,0,0,1,5,0,3,2,0,0,91,4,12,0,0,0,4,0,2022
18,Will Nash,Sr,P,7,2,7,2,8.40,15.0,0,22,14,14,13,17,0,78,64,7,0,0,6,1,1,1,6,4,0,0,189,9,15,1,1,0,6,0,2022
5,Jonathan Baldelli,Sr,P,7,0,7,0,3.38,5.1,0,4,4,2,4,7,0,28,20,3,0,0,0,2,2,0,5,5,1,1,52,6,4,0,0,0,3,0,2022
13,Walker Williams,Fr,P,7,1,7,1,13.50,8.0,0,12,13,12,11,7,0,47,33,2,0,0,1,3,2,0,2,2,0,1,109,7,8,2,1,0,6,0,2022
14,Tyler Jeans,Jr,P,7,3,7,3,6.75,14.2,0,22,19,11,9,8,0,76,62,4,1,0,3,3,2,0,0,0,1,2,151,10,21,0,3,0,1,1,2022
33,Brandon Hudson,Jr,P,6,0,6,0,22.85,4.1,0,8,11,11,4,4,0,27,19,1,0,0,1,0,2,0,3,1,1,1,68,3,6,0,1,0,0,0,2022
39,Jakob Frederick,Jr,P,6,2,6,2,6.10,10.1,0,11,8,7,4,8,0,47,40,3,1,0,1,3,2,0,1,0,0,1,120,8,14,0,0,0,2,0,2022
7,Justin Medlin,Sr,UT,6,5,6,5,2.95,21.1,0,21,8,7,12,24,0,96,81,4,0,0,2,2,1,0,0,0,1,1,219,20,17,0,2,0,9,0,2022
35,Treshon Paschal,Jr,P,5,0,5,0,10.38,4.1,0,3,5,5,7,5,0,24,17,0,0,0,0,0,0,0,2,0,0,0,85,3,4,1,1,0,1,0,2022
12,Phillip Bryant,So,P,5,0,5,0,3.86,7.0,0,2,4,3,6,12,0,29,21,2,0,0,0,1,1,0,0,0,0,1,59,4,4,0,0,0,5,1,2022
27,Austin Brock,Jr,P,5,0,5,0,2.70,3.1,0,3,2,1,3,6,0,18,15,0,0,0,0,0,0,0,6,5,0,0,77,0,3,0,0,0,5,0,2022
20,Carter Holt,Sr,P,4,4,4,4,10.80,11.2,0,16,20,14,9,13,0,68,54,2,0,2,4,1,5,1,0,0,0,0,76,8,13,0,1,0,0,0,2022
36,Will Gilmer,So,P,1,0,1,0,0.00,0.1,0,0,0,0,2,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,15,0,1,0,0,0,0,0,2022
39,Sawyer Smallwood,Sr,P,9,0,9,0,2.51,14.1,0,10,4,4,3,14,0,56,51,0,0,0,1,0,2,0,9,3,0,0,205,20,7,2,1,1,4,0,2022
16,Jacob Weatherley,So,P,6,4,6,4,5.82,21.2,0,29,19,14,9,14,0,104,91,3,1,0,2,0,3,0,3,0,1,0,367,25,20,1,0,0,1,0,2022
22,Joey Martin,Jr,P,6,0,6,0,3.86,7.0,0,5,3,3,5,5,0,33,26,1,0,0,2,2,2,2,13,1,0,0,122,5,10,0,0,1,2,0,2022
31,Chance Vaught,So,P,5,1,5,1,7.20,5.0,0,6,10,4,6,3,0,28,20,2,0,0,3,0,1,0,4,1,1,0,103,9,2,0,2,0,1,0,2022
29,Matthew Davis,So,P,5,1,5,1,4.91,7.1,0,4,6,4,12,9,0,40,26,2,0,1,0,1,2,0,5,3,0,0,175,9,3,0,2,1,3,0,2022
36,Austin Smith,Sr,P,5,0,5,0,5.40,5.0,0,3,3,3,6,2,0,24,17,0,0,0,0,3,1,0,4,2,0,0,92,6,5,0,0,0,1,0,2022
19,Calvin Hunt,Jr,P,5,0,5,0,18.00,4.0,0,5,9,8,8,6,0,26,17,1,0,0,1,4,1,0,8,3,0,0,111,2,4,0,0,0,1,0,2022
30,Hayden Arnold,Sr,P,5,5,5,5,2.23,32.1,0,22,9,8,4,24,0,126,116,6,0,0,1,2,4,0,0,0,1,1,457,28,40,3,2,0,5,0,2022
37,Erik Mcknight,Jr,P,5,5,5,5,4.15,21.2,0,22,16,10,11,17,0,101,85,3,1,0,1,0,3,0,0,0,1,1,378,27,16,2,1,0,4,0,2022
28,Hoss Brewer,So,P,5,2,5,2,2.53,21.1,1,15,6,6,8,23,0,87,79,1,0,0,3,0,0,0,0,0,0,0,335,17,22,1,0,1,8,0,2022
18,Preston Davis,Fr,P,4,0,4,0,10.12,2.2,0,4,3,3,4,2,0,17,12,1,0,0,0,0,1,1,3,1,0,0,64,3,3,0,0,0,0,0,2022
26,Ezra Gustafson,Fr,P,4,0,4,0,10.12,2.2,0,6,3,3,0,0,0,13,12,1,0,0,1,1,0,0,5,4,0,1,41,2,5,1,0,0,0,0,2022
12,Reese Lansville,Jr,P,4,0,4,0,0.00,3.1,0,3,1,0,3,2,0,15,12,1,0,1,0,0,0,0,2,1,0,0,64,2,4,0,0,0,2,0,2022
10,Evan Vanek,So,P,3,0,3,0,0.00,2.2,0,1,3,0,3,3,0,16,11,0,0,0,0,1,2,0,2,2,0,0,65,4,1,0,0,0,2,0,2022
40,Garrett Dehaas,So,P,2,0,2,0,36.00,1.0,0,3,4,4,2,3,0,8,6,0,0,0,2,0,0,0,4,3,0,0,41,0,0,0,0,0,0,0,2022
33,Austin Stubber,Jr,P,1,0,1,0,0.0,0.0,0,0,2,2,2,0,0,2,0,0,0,0,0,0,0,0,2,1,0,0,10,0,0,0,0,0,0,0,2022
1,Andre  Greene,Jr,SS,17,16,2,0,9.00,2.0,0,2,2,2,2,6,0,10,8,1,0,0,0,1,0,0,2,2,0,0,0,0,0,0,1,0,0,0,2022
16,Rocky King,So,P,8,0,8,0,6.75,10.2,0,11,8,8,6,11,0,49,39,2,0,0,1,0,3,0,4,0,0,1,0,6,12,0,0,0,6,0,2022
14,Mike Gerwitz,Jr,P,8,1,8,1,5.27,13.2,0,20,17,8,7,11,0,73,61,6,1,1,0,3,4,0,9,7,1,0,0,18,10,1,1,0,5,0,2022
31,Trenton Ferguson,Sr,P,7,2,7,2,8.64,16.2,1,19,18,16,15,9,0,85,60,2,0,0,0,1,7,0,6,3,2,1,0,19,16,1,2,0,3,1,2022
38,Damon Elarton,So,P,6,5,6,5,7.48,21.2,0,29,25,18,9,12,0,115,88,4,1,0,1,2,13,0,0,0,3,2,0,25,21,1,2,0,5,0,2022
39,Brandon Little,Sr,P,6,2,6,2,6.65,23.0,0,25,21,17,19,22,0,114,89,6,2,0,1,2,2,0,2,0,2,2,41,18,25,0,0,0,5,1,2022
45,Frank  Perez,Fr,P,6,0,6,0,15.68,10.1,0,11,19,18,21,15,0,65,38,0,1,1,0,4,3,0,5,0,1,2,0,6,9,1,1,0,8,0,2022
22,Andrew  Duran,So,P,5,5,5,5,4.33,27.0,2,21,14,13,9,29,0,116,98,2,0,1,0,1,5,0,0,0,1,3,84,25,24,1,3,0,9,2,2022
43,Wesley Guy,Fr,P,4,0,4,0,6.75,5.1,0,7,4,4,2,4,0,27,21,0,1,0,1,2,3,0,4,0,0,1,0,3,8,0,0,0,1,0,2022
9,Peyton Niemann,So,INF,2,0,1,0,40.50,0.2,0,1,3,3,4,0,0,7,3,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2022
30,Jacob  Ehling,So,P,2,1,2,1,21.60,1.2,0,8,4,4,0,0,0,10,10,3,0,0,1,0,0,0,0,0,0,0,10,1,1,0,1,0,0,0,2022
20,Dalton Smead,Jr,C,2,1,2,1,0.00,4.0,0,0,0,0,3,4,0,17,12,0,0,0,0,0,2,0,0,0,0,0,0,6,2,0,0,0,3,0,2022
2,Brady Moorman,So,INF,1,0,1,0,3.86,2.1,0,5,1,1,0,1,0,14,13,1,0,0,0,0,1,0,1,0,0,0,0,0,6,0,0,0,0,0,2022
4,Tyler Prichard,Jr,P,10,0,10,0,7.50,6.0,0,8,7,5,6,2,0,32,24,2,0,0,0,2,2,0,13,6,0,0,120,9,4,0,0,0,1,0,2022
18,Sean Dennehy,So,P,7,0,7,0,5.91,10.2,0,10,9,7,6,10,0,51,40,0,0,0,2,2,3,0,5,5,1,1,200,7,15,2,2,0,3,0,2022
12,Robbie Buecker,Jr,P,6,2,6,2,3.74,21.2,0,16,9,9,4,13,0,84,78,2,1,0,2,1,1,0,1,0,1,0,311,24,25,0,0,0,5,0,2022
22,Matthew Ronnebaum,So,P,6,1,6,1,5.40,11.2,0,14,9,7,5,17,0,58,49,6,0,0,0,1,0,0,4,3,3,1,199,10,9,0,1,1,3,0,2022
44,Connelly Early,So,P,6,4,6,4,4.56,23.2,0,21,13,12,10,19,0,104,87,4,0,0,3,1,3,0,3,1,1,3,378,19,31,1,2,0,6,1,2022
8,Tanner Greshman,So,P,6,0,6,0,5.06,10.2,0,12,9,6,8,8,0,50,40,2,1,0,2,3,0,0,4,3,1,1,205,11,11,0,1,1,2,0,2022
14,Patrick Melampy,Jr,P,5,3,5,3,6.32,15.2,0,19,12,11,9,16,0,70,58,2,0,0,4,3,1,0,2,0,0,2,301,11,14,0,1,0,6,1,2022
30,Brian Dawson,Jr,P,5,0,5,0,4.00,9.0,0,6,4,4,4,7,0,36,31,1,0,0,1,0,1,0,2,1,0,0,139,14,4,0,0,0,3,0,2022
29,Trevor Finan,So,P,5,1,5,1,5.40,6.2,0,8,5,4,6,4,0,32,26,1,0,0,0,1,0,0,6,1,0,0,121,10,3,0,0,0,1,0,2022
35,Mike Ruggieri,Jr,P,4,3,4,3,12.19,10.1,0,11,14,14,15,13,0,57,39,3,0,2,1,0,2,1,0,0,0,1,249,8,8,0,3,0,3,1,2022
33,Teddy Lepcio,Sr,P,4,0,4,0,5.40,3.1,0,1,2,2,4,1,0,16,11,0,0,0,0,0,1,0,6,2,0,0,69,6,2,0,1,0,1,0,2022
36,Dom Trippi,So,P,3,0,3,0,11.57,2.1,0,2,5,3,5,2,0,17,10,0,0,0,0,1,2,0,4,3,0,0,69,4,1,0,1,0,1,0,2022
21,Steven Graver,So,P,2,1,2,1,4.50,4.0,0,3,2,2,4,3,0,18,12,0,0,0,0,0,1,0,0,0,0,1,78,3,4,1,0,0,0,0,2022
6,Anthony Loricco,Sr,P,2,2,2,2,4.50,8.0,0,10,5,4,4,5,0,34,28,0,0,1,1,0,0,0,0,0,1,1,138,8,6,0,1,0,3,0,2022
16,Cam Hill,So,P,16,12,1,0,0.00,1.0,0,0,0,0,0,1,0,4,3,0,0,0,0,0,1,0,0,0,0,0,11,0,2,0,0,0,1,0,2022
28,Nate Larue,Jr,C,14,3,5,0,1.69,5.1,0,7,1,1,3,4,0,25,22,0,0,0,1,1,0,0,2,1,0,0,93,4,7,0,0,0,2,0,2022
41,John Armstrong,Fr,P,8,0,8,0,4.15,4.1,0,5,6,2,5,8,0,23,17,1,0,0,0,3,0,0,12,7,0,1,79,3,1,0,0,0,1,0,2022
40,Blake Burkhalter,Jr,P,8,0,8,0,4.38,12.1,0,8,6,6,0,16,0,46,45,2,0,0,3,0,1,0,5,1,0,0,161,12,9,2,0,3,3,0,2022
18,Mason Barnett,Jr,P,6,3,6,3,4.60,15.2,0,15,9,8,6,19,0,66,59,4,0,0,2,2,0,0,0,0,0,1,257,14,13,1,1,0,3,0,2022
46,Chase Allsup,Fr,P,6,0,6,0,2.35,7.2,0,7,5,2,7,15,0,41,32,2,0,0,1,2,2,0,1,1,0,0,185,1,6,0,0,0,2,1,2022
32,Carson Swilling,So,P,6,0,6,0,2.00,9.0,0,4,2,2,6,10,0,35,29,1,0,0,0,0,0,0,3,0,0,0,153,7,8,0,2,0,3,0,2022
29,Carson Skipper,Sr,P,5,0,5,0,1.65,16.1,0,14,8,3,3,16,0,68,63,6,0,0,2,1,1,0,3,3,0,1,239,17,18,1,0,0,4,0,2022
47,Tommy Sheehan,Sr,INF,5,2,5,2,4.05,13.1,0,11,6,6,7,11,0,56,48,3,0,0,1,2,1,0,2,2,0,0,182,12,15,1,0,1,1,0,2022
34,Ben Bosse,Fr,P,5,0,5,0,2.45,3.2,0,0,1,1,2,4,0,12,10,0,0,0,0,2,0,0,4,0,0,0,41,5,1,0,0,0,0,0,2022
52,Jordan Armstrong,Sr,P,5,3,5,3,4.40,14.1,0,17,7,7,5,22,0,68,59,4,0,1,1,2,4,0,1,1,0,0,203,10,11,1,1,0,5,0,2022
21,Trace Bright,Jr,P,5,5,5,5,1.98,27.1,0,17,10,6,10,28,0,105,95,4,0,0,0,3,0,0,0,0,0,0,409,22,28,2,1,0,10,0,2022
20,Hayden Mullins,Jr,P,5,2,5,2,3.65,12.1,0,7,5,5,9,11,0,54,41,2,0,0,1,1,2,0,0,0,1,0,201,14,10,2,1,0,6,1,2022
22,Garrett Wade,Jr,P,4,0,4,0,10.80,1.2,0,0,2,2,3,3,0,8,5,0,0,0,0,1,0,0,1,0,0,0,19,2,0,0,0,0,1,0,2022
9,Cade Granzow,Fr,P,4,0,4,0,0.00,3.2,0,3,0,0,1,4,0,14,12,0,0,0,0,2,1,0,2,2,0,0,57,5,0,0,0,0,1,0,2022
23,Parker Carlson,Fr,P,4,0,4,0,7.94,5.2,0,7,5,5,1,8,0,25,24,0,0,0,3,0,0,0,0,0,0,0,89,4,7,1,0,0,3,0,2022
45,Joseph Gonzalez,So,P,4,4,4,4,1.72,15.2,0,15,3,3,5,15,0,64,55,1,1,0,0,1,2,0,0,0,1,1,148,19,8,2,0,0,2,0,2022
57,Tyler Drabick,Sr,P,4,0,4,0,2.25,4.0,0,2,1,1,4,8,0,19,14,1,0,0,0,2,1,0,4,0,0,0,84,0,4,1,0,0,5,0,2022
14,Brooks Fuller,Sr,P,2,0,2,0,27.00,1.1,0,4,4,4,3,2,0,11,8,1,0,0,0,0,0,0,2,0,0,0,53,2,0,0,0,0,0,0,2022
54,Konner Copeland,So,P,1,1,1,1,0.00,2.1,0,5,1,0,2,1,0,13,11,0,0,0,0,0,0,0,0,0,0,0,52,2,2,0,0,0,0,0,2022
35,Tyler Delong,Jr,P,10,0,9,0,3.86,14.0,0,13,6,6,9,15,0,64,53,0,1,1,1,1,1,1,3,2,0,1,250,5,21,1,0,0,3,0,2022
30,Jacob Weaver,Fr,P,10,4,9,4,10.90,17.1,0,27,21,21,11,11,0,92,77,5,0,0,4,3,2,2,0,0,0,2,201,22,18,0,1,0,2,0,2022
31,Nick Wellman,So,P,10,0,10,0,11.42,8.2,0,11,11,11,6,9,0,43,34,2,0,0,3,3,1,1,9,2,0,2,155,5,11,0,1,1,1,0,2022
5,Peyton Jula,Jr,P,9,0,9,0,6.50,18.0,0,25,17,13,10,19,0,89,73,7,0,0,3,3,3,0,11,4,1,2,189,17,14,0,1,0,8,0,2022
56,Zach Wyatt,Jr,P,8,0,8,0,7.82,12.2,0,9,11,11,8,22,0,56,44,0,0,0,3,0,3,0,12,4,0,1,205,3,10,1,1,0,6,0,2022
22,Sebastian Martinez,Sr,P,8,2,8,2,10.54,13.2,0,19,16,16,7,14,0,70,58,4,1,2,2,3,5,0,7,5,0,0,245,11,13,1,2,1,5,0,2022
32,Kyle Nunn,Sr,P,7,0,7,0,5.68,6.1,0,9,5,4,6,7,0,34,27,2,0,0,0,0,0,0,6,3,1,0,73,5,6,0,0,0,2,0,2022
14,Luke Brown,Sr,P,7,5,7,5,10.12,21.1,0,39,27,24,6,22,0,107,99,5,1,0,6,4,0,0,1,0,0,2,340,23,15,1,3,0,7,0,2022
