Jersey,name,Yr,pos,GP,GS,R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,OPP DP,CS,Picked,SB,IBB,season
44,Quinn Buffington,So,OF,3,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,2021
19,David Alamillo,So,INF,1,1,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2021
40,Jb Berry,Fr,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
10,Eric Santiago,Sr,INF,54,53,44,228,68,17,0,106,7,26,14,3,2,1,36,2,3,0,9,0,2021
40,Cole Harting,Fr,OF,53,51,49,211,61,11,4,110,10,34,27,2,1,1,67,3,2,1,15,0,2021
3,Jace Mercer,Sr,INF,53,53,44,209,71,12,2,114,9,34,28,11,2,2,50,3,4,4,22,2,2021
2,Joey Bellini,Sr,INF,53,53,37,230,70,12,1,96,4,47,18,3,1,2,31,6,2,2,4,0,2021
8,Griffin Merritt,Jr,INF,52,51,40,190,52,11,2,97,10,38,22,6,3,0,59,4,2,0,5,0,2021
44,Ryan Nicholson,So,INF,50,45,28,165,48,3,1,68,5,32,26,2,5,0,31,1,0,1,5,0,2021
32,Paul Komistek,Jr,OF,47,45,32,162,59,11,0,97,9,44,23,7,2,0,48,1,1,0,2,1,2021
14,Wyatt Stapp,Sr,INF,42,40,18,155,42,7,1,57,2,25,15,5,3,1,31,1,1,3,4,1,2021
15,Joe Powell,So,C,37,32,25,107,23,4,0,42,5,15,22,1,1,1,40,1,0,0,3,0,2021
21,Jake Murray,Sr,OF,31,22,15,87,17,0,2,30,3,8,7,1,0,2,34,0,1,0,5,0,2021
26,Tanner Holen,Sr,C,26,22,22,70,21,5,1,37,3,13,16,9,1,0,13,2,0,0,0,0,2021
29,Jake Hansen,Sr,INF,25,15,5,60,13,5,0,18,0,14,6,2,1,2,22,0,2,0,5,0,2021
20,Jackson Murphy,Jr,P,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
46,Dean Mccarthy,Sr,P,19,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
39,Beau Keathley,Jr,P,18,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
43,Zach Segal,So,P,18,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
31,Nathan Moore,Sr,P,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
38,Josh Hegemann,Fr,OF,17,0,4,3,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,2021
18,Max Bergmann,Fr,P,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
11,Garrett Schoenle,Sr,P,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
16,Dondrae Bremner,Jr,INF,13,8,5,31,6,2,1,10,0,2,6,0,0,0,16,0,0,0,1,0,2021
25,Jalen Wade,Jr,P,12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
37,Cam Scheler,So,C,11,5,2,18,1,1,0,2,0,1,6,0,0,0,12,0,0,0,0,0,2021
41,Aiden Bradbury,Fr,P,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
6,Evan Shawver,Jr,P,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
19,Drake Batcho,Jr,P,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
42,Conner Linn,Fr,P,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
39,Evan Kemp,So,P,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
77,Alex Shea,So,P,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
35,Jacob Meyer,Sr,P,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
34,Ben Vore,So,P,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
17,Nick Murray,Jr,P,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
24,Sean Mclaughlin,Jr,INF,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2021
13,Jose Guzman,Fr,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
15,James Parker,So,INF,52,52,33,210,68,13,0,105,8,38,24,7,0,0,51,3,3,2,1,2,2021
31,Caden Grice,Fr,UT,52,52,40,186,59,9,1,115,15,53,28,9,2,0,74,3,1,0,2,4,2021
13,Bryce Teodosio,Jr,OF,52,50,25,153,36,4,3,70,8,21,18,12,0,4,57,2,3,2,6,0,2021
3,Dylan Brewer,Fr,UT,49,48,35,174,36,7,0,73,10,31,29,6,5,1,65,4,1,2,6,0,2021
1,Kier Meredith,So,OF,47,47,33,180,51,8,4,76,3,25,12,19,1,6,28,1,4,1,6,0,2021
10,Bryar Hawkins,So,INF,37,31,20,117,35,6,1,46,1,11,13,5,0,0,31,2,0,0,2,0,2021
29,Max Wagner,Fr,INF,35,22,16,84,18,5,0,29,2,9,11,0,0,4,31,2,0,0,2,0,2021
17,Adam Hackenberg,So,C,33,32,17,120,31,7,0,47,3,17,13,6,1,0,27,3,0,0,1,0,2021
30,Davis Sharpe,So,UT,31,24,16,76,16,6,0,31,3,12,8,4,1,0,27,2,0,0,0,0,2021
6,Elijah Henderson,So,UT,31,28,20,102,24,2,0,29,1,10,9,6,0,2,15,6,1,1,2,0,2021
9,Jonathan French,Fr,C,31,27,13,101,25,2,0,42,5,21,14,2,1,0,38,1,0,0,0,0,2021
23,Geoffrey Gilbert,Fr,P,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
5,Sam Hall,Jr,UT,25,24,22,87,21,6,0,39,4,9,21,3,0,3,33,2,0,0,3,0,2021
46,Alex Urban,Fr,OF,20,12,8,53,11,0,0,20,3,9,1,0,0,0,14,2,0,0,1,0,2021
44,Nick Clayton,Fr,P,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
35,Rasesh Pandya,Jr,P,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
48,Rob Hughes,So,P,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
37,Nick Hoffmann,Fr,P,17,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
32,Mack Anglin,Fr,P,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
8,Blake Wright,Fr,INF,12,10,3,36,6,1,0,10,1,5,5,0,1,0,8,1,0,0,2,0,2021
19,Keyshawn Askew,So,P,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
21,J.D. Brock,Fr,OF,11,2,2,11,2,0,0,2,0,2,2,0,0,0,6,0,0,0,0,0,2021
49,Regan Reid,Fr,UT,11,5,1,24,6,1,0,7,0,4,3,1,0,1,7,0,1,1,0,0,2021
20,Mat Clark,Jr,P,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
12,Cooper Ingle,Fr,UT,10,4,0,16,1,0,0,1,0,3,3,0,0,1,4,0,0,0,0,0,2021
52,Evan Estridge,Jr,P,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
42,Ryan Ammons,Fr,P,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
27,Carter Raffield,Fr,P,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
39,P.J. Labriola,Fr,P,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
36,Ty Olenchuk,Fr,P,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
4,Pierce Gallo,Fr,INF,6,4,2,12,3,0,0,3,0,1,2,0,0,0,4,0,0,0,0,0,2021
16,Bo Majkowski,Jr,OF,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
22,Ricky Williams,Fr,P,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
41,Alex Edmondson,Fr,P,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
25,Jackson Lindley,So,P,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
45,Landon Lucas,Fr,P,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
24,Mac Starbuck,Fr,INF,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2021
20,Eric Brown,So,INF,50,50,42,187,55,12,1,96,9,38,33,7,3,4,37,5,4,0,11,2,2021
6,Nick Lucky,Jr,INF,50,50,47,190,53,10,4,95,8,34,20,9,4,11,52,2,1,2,7,0,2021
3,Parker Chavers,Jr,OF,49,49,32,195,62,12,2,93,5,33,23,7,1,0,30,0,4,0,14,5,2021
1,Dale Thomas,So,INF,49,48,31,166,46,4,1,67,5,26,22,7,4,10,37,4,3,1,3,0,2021
25,Bt Riopelle,Jr,C,48,47,27,185,50,11,0,85,8,27,17,7,0,2,77,2,2,0,8,2,2021
33,Alex Gattinelli,Sr,OF,46,46,30,172,42,6,1,77,9,37,21,3,4,3,30,3,2,0,4,1,2021
7,Cooper Weiss,So,INF,44,44,27,144,30,6,4,53,3,24,32,7,0,5,57,1,1,0,1,0,2021
23,Makenzie Pate,So,OF,40,19,21,69,15,3,0,27,3,10,4,10,0,4,38,2,1,1,6,0,2021
10,Billy Underwood,Fr,OF,40,33,20,125,35,10,0,51,2,22,19,3,2,1,33,0,1,0,3,0,2021
16,Zack Beach,So,INF,30,28,15,93,20,0,1,40,6,13,15,2,2,2,36,1,0,0,1,0,2021
30,Tyler Johnson,Jr,UT,27,16,8,68,11,3,0,20,2,7,13,1,0,0,31,0,0,0,0,0,2021
44,Luke Barrow,Fr,P,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
8,Alaska Abney,Jr,P,22,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
53,Teddy Sharkey,Fr,P,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
13,Shaddon Peavyhouse,Jr,P,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
27,Tanner Garrison,So,C,20,15,10,54,12,2,0,23,3,15,8,4,1,1,18,1,0,0,0,0,2021
21,Lorenzo Morello,Jr,OF,19,8,6,37,6,1,0,7,0,5,4,2,0,2,15,1,0,1,3,0,2021
17,Daniel Kreuzer,Sr,P,17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
43,Matt Joyce,Fr,P,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
35,Jacob Maton,So,P,15,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
37,Nick Parker,Jr,P,14,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
18,Keaton Hopwood,Fr,P,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
19,Fox Leum,Sr,INF,12,5,2,16,1,0,0,1,0,0,5,1,0,0,10,0,0,0,0,0,2021
38,Reid Vanscoter,Jr,P,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
32,Josh Jarman,Sr,P,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
12,Jonathan Blackwell,So,P,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
39,Hunter Sibley,Jr,P,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
49,Connor Kurki,Fr,P,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
40,Casey Green,So,P,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
36,Walt Richardson,So,INF,4,1,0,5,0,0,0,0,0,1,2,0,0,0,5,0,0,0,0,0,2021
41,Trevor Damron,Sr,P,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
29,Noah Eaker,Jr,P,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
34,Reece Maniscalco,Sr,P,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
1,Trotter Harlan,Fr,SS,52,52,40,220,64,11,2,94,5,24,15,1,1,3,34,3,3,0,10,0,2021
10,Harrison Hawkins,Sr,UT,51,51,45,202,69,12,1,116,11,54,18,5,0,0,41,3,1,1,8,1,2021
11,Ari Sechopoulos,Sr,INF,50,49,37,186,53,11,1,87,7,40,15,6,4,1,33,5,1,0,6,0,2021
3,Joseph Mershon,Fr,2B,45,45,39,169,53,10,2,79,4,20,32,3,3,3,30,2,6,0,11,1,2021
18,Jared Kirven,So,C,43,40,17,147,44,6,0,62,4,18,5,4,1,3,29,2,0,0,1,0,2021
2,Luke Stageberg,Sr,INF,43,38,24,138,36,8,1,52,2,14,16,5,0,0,20,4,4,0,3,0,2021
13,Donald Hansis,Sr,OF,38,27,14,103,21,4,2,41,4,13,6,2,1,0,30,2,1,0,2,0,2021
26,Cam Dean,Fr,INF,35,31,12,99,20,3,0,23,0,10,11,2,1,5,26,5,0,1,3,0,2021
48,Tanner Steffy,So,C,33,33,22,126,42,6,0,63,5,29,12,4,2,0,20,5,0,0,1,0,2021
7,Brody Hopkins,Fr,UT,30,21,20,71,13,5,0,27,3,13,3,3,1,2,33,2,0,0,4,0,2021
14,Landon Choboy,So,C,29,24,13,90,27,3,2,40,2,25,8,1,2,1,21,2,1,0,4,1,2021
37,Tanner Mccallister,So,UT,29,24,11,93,18,4,0,34,4,17,5,2,1,0,34,1,0,0,1,1,2021
38,Mclendon Sears,Jr,UT,27,11,4,37,5,1,0,6,0,2,3,1,0,1,17,1,0,1,0,0,2021
17,Jordan Carr,Sr,P,23,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
29,Matt Lobeck,Fr,OF,20,13,10,57,17,1,0,18,0,2,5,0,0,0,8,1,0,0,3,0,2021
5,Sajon Belser,Fr,OF,18,2,4,11,0,0,0,0,0,1,1,1,0,1,6,0,2,0,1,0,2021
25,Ryan Smith,Jr,P,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
24,Ty Good,Fr,P,17,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
28,Connor Campbell,Fr,P,17,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
27,Zach Williams,Jr,P,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
33,Trey Pooser,Fr,P,14,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
19,William Privette,Fr,P,14,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
32,Jaxon Weatherford,Fr,1B,14,4,0,17,2,1,0,3,0,1,3,0,0,0,9,0,0,0,0,0,2021
36,Michael Schultz,Fr,P,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
23,Brooks Lucas,So,P,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
35,Guillermo Grainer,Fr,UT,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
31,Jackson Boyd,Fr,UT,9,2,3,19,3,2,0,5,0,2,2,0,0,0,8,0,0,0,0,0,2021
30,Tradd James,Sr,P,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
44,Ben Wetenhall,Fr,INF,6,1,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2021
21,Cj Czerwinski,Fr,P,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
9,Steven Cook,Sr,P,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
41,Zac Branham,So,P,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
15,Grant Smith,Sr,P,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
12,Caswell Smith,Fr,P,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
39,Emmett Bice,Fr,P,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
43,Pat Winkel,Jr,C,53,53,38,204,57,13,1,105,11,42,23,3,5,1,30,4,0,1,2,0,2021
3,Kyler Fedko,Jr,INF,52,49,57,196,78,14,2,132,12,53,28,7,2,1,37,2,4,1,7,1,2021
8,Zach Bushling,Sr,INF,52,52,45,192,47,8,3,73,4,25,25,13,1,6,25,3,3,1,9,0,2021
11,Chris Winkel,Sr,OF,51,47,45,177,54,9,0,96,11,32,22,2,2,2,44,3,1,1,16,1,2021
21,Reggie Crawford,So,UT,51,51,34,210,62,11,1,114,13,62,17,2,3,0,58,2,0,0,2,2,2021
7,Christian Fedko,Sr,INF,50,50,38,190,56,15,0,74,1,29,25,5,3,1,32,3,3,2,4,0,2021
47,Erik Stock,Sr,UT,49,48,43,188,68,14,2,104,6,34,20,8,4,0,32,3,1,0,8,2,2021
77,Chris Brown,So,INF,45,44,31,162,48,10,2,77,5,38,8,7,2,1,47,2,1,1,2,0,2021
12,Kevin Ferrer,Jr,OF,35,30,17,121,31,9,1,45,1,20,9,7,1,0,24,5,1,2,0,0,2021
41,David  Langer,Sr,INF,31,22,12,77,23,4,0,33,2,9,16,4,1,1,21,2,0,0,0,0,2021
24,Caleb Wurster,Sr,P,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
45,Kenny Haus,Sr,P,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
6,Andy Hague,Sr,INF,21,3,7,20,3,0,0,3,0,2,1,1,1,2,4,1,1,0,2,0,2021
22,Ben Maycock,Sr,OF,21,10,7,40,6,1,0,10,1,3,3,8,1,0,17,0,0,0,2,0,2021
32,Ciaran Devenney,Sr,C,20,13,5,50,7,2,0,9,0,4,11,2,0,0,15,1,0,0,0,0,2021
4,Korey Morton,Fr,OF,20,2,4,11,3,0,0,3,0,2,1,0,1,3,3,0,0,0,6,0,2021
34,Randy Polonia,Sr,INF,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
46,Andrew  Marrero,So,P,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
36,Justin Willis,Jr,P,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
49,Austin Peterson,Jr,P,15,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
5,Ben Casparius,Sr,P,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
42,Pat Gallagher,So,P,14,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
25,Joe Simeone,Sr,P,12,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
20,Brendan O'Donnell,Fr,P,11,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2021
23,Sam Favieri,So,P,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
38,Garrett Coe,So,P,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
10,Colby Dunlop,Sr,P,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
39,Bobby Mcbride,Fr,UT,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
31,Jimmy Wang,Jr,P,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
26,T.C. Simmons,Jr,OF,4,3,1,11,4,2,0,6,0,2,2,0,0,0,4,0,1,0,0,0,2021
19,Will Lucas,Jr,INF,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
12,Kenny Campbell,Sr,P,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
40,Angus Mayock,Sr,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
34,Darren Hagan,Fr,OF,39,38,35,141,44,7,2,64,3,25,15,4,6,2,44,0,2,1,6,1,2021
29,Jordan Hamberg,Fr,P,36,22,15,76,29,5,1,36,0,7,8,3,0,0,13,2,1,0,0,0,2021
13,Conner Walker,Sr,C,36,31,26,108,36,8,0,59,5,34,22,8,3,1,32,3,0,1,2,1,2021
9,Matt Day,So,OF,35,35,21,109,25,7,2,36,0,13,23,10,1,1,53,2,4,0,9,1,2021
3,Eddie  Jr. Javier,Fr,INF,35,30,19,109,30,6,2,46,2,17,17,4,2,0,35,2,2,0,1,0,2021
25,Mike Dorcean,Fr,C,34,25,19,77,29,3,0,47,5,23,15,10,1,0,18,2,1,0,1,0,2021
23,Devyan Dyal,Jr,3B,32,28,9,77,15,1,0,16,0,8,6,6,0,2,20,2,2,1,1,0,2021
55,Sebastien Sarabia,Fr,C,29,25,16,89,33,4,0,40,1,23,19,3,4,0,16,3,0,0,0,0,2021
21,Grant Williams,So,INF,28,23,14,77,18,3,0,21,0,15,15,2,1,2,17,3,0,0,2,0,2021
1,Wellington Balsley,So,OF,27,25,22,69,28,1,0,29,0,4,12,8,0,0,7,2,4,1,6,0,2021
22,Toran Smith,Fr,INF,27,24,16,81,22,3,0,25,0,10,8,1,4,0,21,1,0,1,0,0,2021
2,Brandon Watkins,Jr,2B,23,11,6,44,10,3,0,13,0,8,5,2,0,1,13,0,2,0,1,0,2021
5,Justin Oakley,Jr,OF,21,9,8,29,6,2,0,8,0,3,9,2,0,1,11,1,1,1,4,0,2021
12,N. Morales,So,ph,20,9,4,41,10,0,0,10,0,4,5,3,1,0,13,2,0,0,1,0,2021
27,Mario Cuevas,Fr,OF,16,9,4,28,5,2,0,7,0,2,4,1,0,0,19,0,0,1,0,0,2021
50,Tyler Nichol,Fr,P,14,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
46,Bradley Tuttle,Jr,P,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
10,Cole Gerula,Sr,C,14,6,2,18,2,0,0,2,0,0,0,1,0,0,10,0,0,0,0,0,2021
39,John Neeld,Fr,P,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
30,Giovanni Canales,Fr,P,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
36,Nico Felber,Fr,P,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
4,Tim Ruffino,Fr,P,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
37,William Jackson,Sr,P,11,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
19,Anthony Rea,Sr,P,9,6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2021
33,Matt Perkins,So,P,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
31,Colby Garrison,Fr,INF,7,3,1,7,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,2021
7,Rashad Ruff,Fr,P,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
8,Bruce Hilton,Fr,INF,4,2,0,8,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,2021
38,Luke Baker,Fr,P,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
28,Max Rundberg,Fr,P,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
18,Alan Roden,Fr,OF,39,39,39,143,54,17,0,98,9,47,20,7,0,1,18,7,1,0,4,5,2021
8,Ryan Mantle,Sr,INF,39,39,19,127,42,7,0,64,5,22,23,8,2,7,32,3,0,1,1,0,2021
3,Andrew Meggs,So,INF,39,37,35,149,46,8,1,59,1,13,17,0,0,4,20,1,1,0,2,0,2021
6,Parker Upton,Sr,OF,38,36,22,131,38,9,3,65,4,39,23,2,4,1,35,2,3,1,5,0,2021
11,Dax Roper,Sr,INF,37,37,15,127,28,5,2,58,7,23,10,12,1,0,48,3,0,1,1,2,2021
5,David Webel,Jr,OF,34,30,23,115,26,6,1,34,0,9,18,2,0,5,30,2,1,0,4,0,2021
2,Sterling Hayes,So,INF,32,29,22,109,23,9,0,35,1,11,10,11,1,3,24,4,0,0,0,0,2021
21,David Vilches,Jr,C,30,25,7,87,15,2,0,20,1,10,8,5,2,4,32,0,0,2,0,0,2021
24,Nolan Clifford,Fr,INF,29,23,6,66,17,2,1,21,0,8,16,0,1,3,30,2,2,1,3,0,2021
7,Will Hanafan,Jr,OF,23,10,5,33,7,2,0,9,0,3,9,1,0,1,10,0,2,0,3,0,2021
20,Garrett Gilbert,Jr,C,18,14,4,40,6,2,0,14,2,6,2,2,0,1,16,1,0,0,0,0,2021
35,John Sakowski,Sr,P,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
16,Evan Spry,Jr,INF,17,4,1,19,3,0,0,3,0,0,3,0,0,2,6,1,0,0,0,1,2021
4,Jared Wegner,So,OF,17,17,13,65,18,2,0,23,1,4,4,1,1,1,19,0,2,0,2,0,2021
34,Jack Grace,Fr,OF,17,7,6,25,4,2,0,6,0,1,5,0,0,0,10,2,0,0,2,0,2021
27,Paul Bergstrom,So,P,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
1,Cam Frederick,Fr,INF,14,3,4,11,2,1,0,3,0,1,0,0,0,1,6,0,1,0,0,0,2021
19,Ryan Windham,So,P,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
41,Jonah Smith,Sr,P,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
14,Dylan Tebrake,So,P,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
50,Cade Lommel,Fr,P,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
22,Matthew Farman,Fr,INF,9,1,1,10,1,1,0,2,0,1,1,0,1,0,4,0,0,0,0,0,2021
37,Ryan Cowdrey,So,P,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
13,Tommy Steier,So,P,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
45,Daniel Hammond,Fr,P,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
31,Ryan Miller,Sr,P,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
49,Hudson Leach,Fr,P,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
29,Garret Reisz,So,P,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
23,Ben Dotzler,Sr,P,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
