Jersey,name,Yr,pos,GP,GS,R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,OPP DP,CS,Picked,SB,IBB,season
30,Corey Braun,Fr,P,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
26,Jacob Payne,So,C,8,6,3,21,3,0,0,3,0,3,3,2,1,0,1,2,0,0,1,0,2022
1,Sam Low,Jr,INF,8,3,2,7,1,1,0,2,0,1,4,0,0,0,1,0,0,0,1,0,2022
36,Hector Candelas,Fr,P,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
25,Zac Robinson,Jr,P,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
32,Mike Gleason,So,P,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
51,Matthew Taylor,Jr,P,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
44,Dylan King,Fr,P,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
40,Jack Gilmore,Jr,P,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
21,Houston Parker,Sr,INF,5,2,0,5,0,0,0,0,0,1,2,2,1,0,2,1,1,0,0,0,2022
13,Jerry Couch,Jr,P,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
47,Chandler Woolridge,Jr,P,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
41,Evan Truitt,Fr,P,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
31,Kaleb Hill,Jr,P,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
34,John Sendziak,Sr,P,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
24,Sergio Decello,Fr,C,4,0,2,2,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,2022
22,Coleton Ausbern,Jr,P,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
35,Jordan Bridges,Sr,P,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
27,Bryce Brock,Jr,P,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
10,Cole Harting,So,OF,19,19,18,75,22,2,0,36,4,14,9,0,2,0,27,0,3,0,4,0,2022
25,Ryan Nicholson,So,INF,19,19,16,72,21,4,0,37,4,11,8,2,0,0,10,3,0,1,4,1,2022
32,Paul Komistek,Jr,OF,19,19,17,77,28,5,0,45,4,11,9,0,0,0,17,0,0,0,1,0,2022
8,Griffin Merritt,Jr,OF,19,18,20,71,28,7,1,61,8,21,5,1,0,0,20,2,0,0,2,0,2022
3,J.P. Sponseller,So,OF,18,17,14,62,13,3,0,28,4,16,15,1,1,0,16,0,0,1,0,0,2022
28,Kerrington Cross,Fr,INF,17,16,16,64,20,1,2,31,2,13,6,0,0,3,19,0,3,0,5,0,2022
15,Joe Powell,So,C,16,14,9,50,17,5,2,32,2,10,9,2,1,0,11,1,0,1,1,0,2022
9,Jake Hansen,Sr,INF,15,12,5,37,5,2,0,7,0,4,5,2,0,0,12,2,0,0,1,0,2022
16,Dondrae Bremner,Sr,INF,12,10,4,31,9,3,0,12,0,1,3,0,0,1,12,0,1,0,0,0,2022
14,Wyatt Stapp,Sr,INF,11,11,4,42,12,2,0,14,0,7,4,0,0,0,9,1,1,0,0,0,2022
26,Max Palmieri,So,INF,10,4,1,10,1,0,0,1,0,1,4,0,0,2,3,0,0,0,1,0,2022
31,Kameron Guidry,So,INF,9,5,4,20,5,0,0,8,1,4,4,0,0,0,7,0,0,0,2,0,2022
38,Josh Hegemann,So,OF,8,0,3,6,0,0,0,0,0,2,1,0,0,1,4,0,0,0,0,0,2022
5,Cam Scheler,So,C,7,4,5,16,4,1,0,11,2,5,2,1,0,0,7,0,0,1,0,0,2022
6,Ryan Steckline,Sr,P,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
2,Beau Keathley,Sr,P,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
20,Jackson Murphy,Jr,P,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
18,Max Bergmann,So,P,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
21,Boston Smith,Fr,C,6,3,2,13,3,0,0,3,0,1,0,0,1,0,5,0,0,0,0,0,2022
43,Zach Segal,So,P,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
0,Evan Kemp,So,P,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
33,Chase Hopewell,So,P,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
11,Tristan Weaver,Sr,P,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
35,Garrett Harker,Fr,P,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
77,Alex Shea,So,P,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
23,Ben Vore,So,P,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
24,Sean Mclaughlin,Jr,INF,3,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2022
4,Sean Springer,Fr,INF,2,0,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2022
42,Conner Linn,So,P,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
41,Aiden Bradbury,So,P,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
17,Nick Murray,Jr,P,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
27,Andrew Neff,Fr,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
10,Bryar Hawkins,Jr,INF,19,19,14,73,20,2,0,31,3,18,8,2,2,0,25,0,0,0,1,0,2022
31,Caden Grice,So,UT,19,19,18,75,19,1,0,32,4,14,17,1,1,0,31,0,0,0,1,0,2022
12,Cooper Ingle,So,UT,19,19,21,73,29,5,0,40,2,19,17,2,3,0,9,1,0,0,0,3,2022
29,Max Wagner,So,INF,19,15,19,57,21,6,0,42,5,19,15,4,1,0,16,1,0,1,1,0,2022
1,Tyler Corbitt,Jr,UT,19,17,15,70,23,3,0,32,2,10,3,2,2,1,14,2,0,0,3,0,2022
3,Dylan Brewer,So,UT,19,19,15,77,18,4,0,28,2,15,8,2,1,2,21,1,0,0,3,1,2022
4,Benjamin Blackwell,Jr,INF,19,19,16,56,19,2,0,27,2,16,16,5,0,1,15,0,0,1,2,0,2022
11,Chad Fairey,So,UT,16,15,8,47,10,1,0,14,1,9,14,1,0,1,17,1,0,0,0,1,2022
9,Jonathan French,So,C,15,15,14,53,14,2,0,28,4,11,7,3,0,1,17,0,0,0,0,0,2022
25,Jackson Lindley,Jr,P,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
35,Jay Dill,Fr,P,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
8,Blake Wright,So,INF,10,6,5,25,4,1,0,11,2,3,5,0,0,1,8,0,0,0,0,0,2022
21,J.D. Brock,So,OF,10,5,6,16,5,0,0,5,0,0,4,0,0,0,6,0,0,0,0,0,2022
24,Mac Starbuck,So,INF,9,1,4,7,4,0,1,6,0,2,1,1,0,0,2,0,0,0,0,0,2022
42,Ryan Ammons,So,P,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
41,Alex Edmondson,So,P,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
36,Ty Olenchuk,So,P,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
30,Billy Barlow,Fr,P,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
43,Camden Troyer,Fr,UT,6,0,2,5,1,1,0,2,0,4,1,2,0,0,1,0,0,0,0,0,2022
51,Rocco Reid,Fr,P,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
17,Billy Amick,Fr,INF,6,2,1,13,2,0,0,2,0,0,0,0,0,0,7,0,0,0,0,0,2022
37,Nick Hoffmann,So,P,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
32,Mack Anglin,So,P,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
26,Casey Tallent,Fr,P,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
20,Spencer Rich,So,OF,5,0,1,6,1,1,0,2,0,0,0,0,0,0,3,1,0,0,0,0,2022
44,Nick Clayton,So,P,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
13,David Lewis,Fr,INF,4,0,1,4,1,1,0,2,0,0,1,0,0,0,3,0,0,0,0,0,2022
23,Geoffrey Gilbert,So,P,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
39,P.J. Labriola,So,P,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
22,Ricky Williams,So,P,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
56,Austin Gordon,Fr,P,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
5,Gavin Abrams,Fr,UT,2,0,0,3,1,0,0,1,0,2,0,0,0,0,2,0,0,0,0,0,2022
15,Reed Garris,Fr,UT,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
17,Matt Mcdermott,Sr,INF,19,18,13,62,21,2,2,33,2,15,5,1,1,2,14,2,1,0,5,0,2022
20,Eric Brown,Jr,INF,19,19,15,65,20,5,1,30,1,13,14,7,3,0,10,2,2,2,4,0,2022
6,Nick Lucky,Sr,OF,19,19,12,68,22,3,0,28,1,12,11,4,3,2,14,1,1,0,1,0,2022
1,Dale Thomas,Jr,INF,19,19,17,68,20,5,2,47,6,17,12,2,0,1,17,2,1,0,2,0,2022
21,Austin White,Sr,OF,19,19,16,71,18,2,0,20,0,16,14,1,3,3,13,1,2,1,11,0,2022
7,Cooper Weiss,Jr,INF,16,12,10,39,12,2,0,17,1,6,7,6,1,2,10,1,0,0,1,0,2022
22,Graham Brown,Jr,OF,15,8,5,28,6,2,0,8,0,2,4,2,0,2,3,4,1,1,1,0,2022
16,Zack Beach,Jr,INF,15,11,9,35,11,1,0,18,2,7,5,3,0,0,11,0,0,0,1,0,2022
32,Kameron Guangorena,Jr,C,12,10,7,32,9,1,0,10,0,1,8,1,1,2,9,1,1,0,0,0,2022
10,Billy Underwood,So,OF,12,5,4,20,3,3,0,6,0,1,7,1,0,0,7,0,0,0,1,0,2022
30,Tyler Johnson,Sr,UT,12,11,6,33,11,5,0,19,1,8,4,0,0,0,9,0,1,0,0,0,2022
35,Jacob Maton,Jr,P,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
26,Riley Eikhoff,Fr,P,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
23,Christopher Rowan Jr.,Sr,C,9,6,6,21,3,1,0,7,1,5,6,0,0,0,10,0,0,0,0,0,2022
2,Jack Billings,Sr,P,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
53,Derek Bender,Fr,C,8,5,0,14,2,0,0,2,0,1,2,1,0,1,3,0,1,0,0,0,2022
27,Tanner Garrison,Jr,C,8,5,5,20,6,0,0,12,2,6,0,2,0,1,6,2,1,0,0,0,2022
5,Jake Gitter,Sr,UT,7,4,2,15,2,1,0,6,1,4,2,1,1,0,6,0,0,0,0,0,2022
43,Matt Joyce,So,P,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
29,Matthew Potok,Fr,P,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
19,Elliot Carney,Sr,P,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
11,Teddy Sharkey,So,P,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
38,Reid Vanscoter,Sr,P,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
37,Nick Parker,Sr,P,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
44,Luke Barrow,So,P,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
41,Colin Yablonski,So,P,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
8,Michael Knorr,Sr,P,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
40,Reece Maniscalco,Sr,P,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
12,Jonathan Blackwell,Jr,P,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
39,Darin Horn,Fr,P,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
49,Connor Kurki,So,P,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
13,John Kelly,Sr,P,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
18,Keaton Hopwood,So,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
25,Orlando Pena,Fr,INF,1,0,2,3,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2022
1,Trotter Harlan,Jr,SS,20,20,14,64,19,6,0,31,2,14,20,0,1,1,16,1,1,0,10,0,2022
5,Tyler Sorrentino,Fr,OF,20,19,12,71,20,4,1,26,0,7,10,1,0,1,15,1,2,1,6,0,2022
4,Jt Marr,Jr,C,20,20,13,76,30,4,1,42,2,15,6,1,0,0,14,1,0,0,6,0,2022
16,Preston Hall,So,INF,20,18,10,62,17,4,0,33,4,15,8,0,1,0,8,1,1,0,0,0,2022
9,Cam Dean,Sr,INF,20,18,7,60,16,3,0,22,1,11,3,1,2,1,9,2,1,0,2,0,2022
2,Luke Wood,Jr,INF,16,16,9,51,14,1,0,21,2,10,7,2,0,1,14,1,3,0,4,0,2022
6,Sam Cochrane,Sr,OF,15,15,13,42,14,3,1,22,1,5,7,1,0,2,7,1,1,0,5,0,2022
14,Landon Choboy,Sr,C,14,12,8,45,13,2,0,21,2,6,5,0,0,0,9,0,2,0,1,0,2022
3,Joseph Mershon,Jr,2B,13,13,14,48,12,2,0,20,2,8,6,3,2,1,11,1,1,0,2,0,2022
48,Tanner Steffy,Sr,C,12,12,6,43,8,1,1,11,0,7,4,0,1,0,9,2,1,0,1,0,2022
7,Brody Hopkins,So,UT,11,2,4,13,2,0,0,2,0,0,1,0,0,0,4,0,0,0,1,0,2022
13,Donald Hansis,Sr,OF,11,6,7,28,8,3,0,17,2,7,2,0,0,0,10,0,0,0,0,0,2022
10,Tanner Mccallister,Sr,UT,10,3,2,16,2,1,0,3,0,0,0,0,0,0,6,0,0,0,1,0,2022
30,Mclendon Sears,Sr,UT,9,1,0,7,4,3,0,7,0,2,1,0,0,1,2,0,0,1,0,0,2022
19,William Privette,So,P,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
11,Cole Mathis,Fr,UT,8,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2022
40,Reed Parris,Sr,P,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
18,Jared Kirven,Sr,C,7,5,2,18,3,1,0,4,0,0,1,0,0,0,5,1,0,0,0,0,2022
24,Ty Good,Jr,P,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
33,Trey Pooser,Jr,P,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
41,Sajon Belser,Jr,OF,5,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2022
32,Daniel Brooks,Fr,P,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
28,Connor Campbell,Sr,P,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
25,Ryan Smith,Sr,P,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
27,Zach Williams,Sr,P,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
36,Michael Schultz,So,P,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
29,Matt Lobeck,Jr,OF,3,0,0,3,1,1,0,2,0,1,0,0,0,1,0,0,0,0,0,0,2022
26,Jaxon Weatherford,Jr,1B,3,0,0,3,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2022
39,Emmett Bice,Jr,P,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
23,Brooks Lucas,Sr,P,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
43,Will Baumhofer,Jr,INF,2,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2022
21,Luke Vaks,So,P,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
46,Patrick Sanchez,Fr,INF,2,0,1,4,2,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,2022
31,Brandon Miller,Sr,P,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
35,Guillermo Grainer,Jr,P,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
44,Ben Wetenhall,Sr,INF,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2022
12,Caswell Smith,Jr,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
22,Hayden Schott,Jr,OF,15,14,8,57,16,4,0,26,2,10,3,0,0,0,11,2,1,0,1,0,2022
21,Jacob Phelps,Sr,INF,15,8,5,44,7,2,0,9,0,2,3,2,1,1,13,0,0,0,0,0,2022
23,Tyler Macgregor,Sr,UT,15,15,7,57,15,2,1,25,2,9,6,1,1,0,17,1,0,1,3,0,2022
40,Joshua Solomon,Sr,C,14,14,6,52,15,1,0,25,3,6,4,0,0,0,26,2,0,1,4,0,2022
17,Griffin Palfrey,Fr,INF,14,12,5,39,9,2,0,11,0,6,1,1,4,1,7,1,1,0,0,0,2022
15,Anton Lazits,Fr,INF,14,14,4,50,14,4,1,20,0,2,4,0,0,0,12,0,0,0,1,0,2022
26,Cole Hage,So,UT,13,13,9,44,13,2,0,21,2,7,9,2,1,0,10,0,1,0,3,0,2022
38,Weston Eberly,Jr,C,12,12,7,40,8,0,2,15,1,7,3,0,0,1,10,0,0,0,0,0,2022
42,Andy Blake,Jr,INF,12,12,9,43,11,2,0,22,3,9,6,1,0,0,12,0,0,0,0,0,2022
41,Skye Selinsky,Fr,UT,8,5,3,25,4,1,0,11,2,6,0,0,0,0,5,1,0,0,1,0,2022
3,Austin Mowery,Sr,INF,7,3,2,12,1,0,0,1,0,0,0,1,0,1,3,0,0,0,0,0,2022
13,Seth Dardar,So,INF,7,5,2,11,3,0,0,3,0,0,1,0,0,0,2,0,0,0,1,0,2022
16,Jack Cooper,So,C,6,2,1,6,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,2022
28,Jd Ogden,So,P,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
9,Brandon Madrigal,So,P,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
27,Saajan May,Sr,P,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
2,John San Jule,Jr,OF,4,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2022
25,Mike Decker,Jr,INF,4,1,0,3,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,2022
45,Joe Sheets,Fr,P,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
36,Justin Tucker,Jr,P,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
33,Billy Black,Sr,P,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
37,Camron Hubble,Jr,P,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
10,Sean Higgins,Sr,P,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
32,Derek Yoo,So,SS,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
24,Alex Krylov,Jr,UT,3,1,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2022
30,Will Parkinson,Fr,P,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
43,Miles Blackwell,Fr,C,3,2,1,7,3,0,0,3,0,0,0,0,0,0,2,0,0,1,0,0,2022
29,Andy Leon,Fr,3B,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
35,Jagger Edwards,Fr,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
34,Ej Kreutzmann,So,OF,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2022
14,Phil Healy,Jr,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
26,T.C. Simmons,Sr,OF,17,16,14,56,15,6,0,27,2,6,15,3,0,0,13,0,0,1,1,0,2022
44,Ben  Huber,Sr,1B,17,17,18,66,21,2,2,36,3,12,11,3,1,0,20,2,1,0,1,1,2022
10,David Smith,Jr,INF,17,16,15,73,17,2,1,27,2,11,8,0,0,0,17,1,0,0,6,0,2022
8,Zach Bushling,Sr,INF,17,17,12,73,24,3,0,33,2,10,4,4,3,0,13,1,4,3,3,0,2022
9,Casey Dana,Sr,INF,17,17,9,72,21,7,0,40,4,18,3,2,3,0,18,0,1,0,1,0,2022
47,Erik Stock,Sr,UT,16,16,8,69,28,7,0,38,1,11,6,2,0,0,12,1,2,2,3,2,2022
1,Bryan Padilla,So,INF,12,11,8,39,11,1,0,18,2,6,3,2,0,2,8,0,0,0,1,0,2022
43,Matt Donlan,Sr,C,12,11,9,40,10,4,0,20,2,9,4,4,0,0,7,0,0,0,1,0,2022
12,Kevin Ferrer,Sr,OF,11,8,7,34,9,2,0,11,0,4,4,1,0,0,6,0,1,0,0,0,2022
30,Chris Brown,Jr,INF,9,8,4,33,5,2,1,9,0,3,1,1,1,0,12,0,0,0,0,0,2022
7,Christian Fedko,Sr,INF,8,5,1,19,4,2,0,6,0,3,4,1,0,0,6,0,1,0,0,0,2022
5,Matt Garbowski,Fr,C,8,7,4,26,6,0,0,9,1,4,2,1,0,0,8,1,0,0,0,0,2022
4,Korey Morton,So,OF,7,4,4,14,5,2,0,10,1,3,2,0,0,1,4,0,0,0,3,0,2022
36,Justin Willis,Sr,P,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
24,Cole Chudoba,Sr,P,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
18,Jack Sullivan,Fr,P,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
42,Pat Gallagher,Jr,P,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
15,Hector Alejandro,So,P,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
22,Ian Cooke,Fr,P,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
34,Brady Afthim,Fr,P,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
49,Austin Peterson,Sr,P,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
20,Brendan O'Donnell,So,P,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
38,Garrett Coe,Jr,P,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
46,Enzo Stefanoni,Sr,P,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
39,Bobby Mcbride,So,UT,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
23,Sam Favieri,Jr,P,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
40,Braden Quinn,Fr,P,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
50,Devin Kirby,Sr,P,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
2,Ryan Hyde,Jr,C,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
3,Zach  Stephenson,Fr,OF,2,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2022
29,Corey Miley,Jr,INF,19,16,13,52,15,4,2,23,0,10,16,2,0,0,10,2,0,0,1,0,2022
24,Marcos Castillo,Sr,OF,19,18,17,74,26,8,3,46,2,17,7,3,2,0,14,2,1,1,7,0,2022
1,Wellington Balsley,Jr,OF,19,19,17,77,23,1,2,28,0,11,10,3,1,4,9,2,3,1,6,0,2022
28,Brian Nicolas,Jr,INF,18,17,13,62,20,3,3,38,3,19,10,2,0,3,15,0,0,1,5,0,2022
25,Mike Dorcean,So,C,17,13,11,39,11,2,1,18,1,6,7,8,0,0,12,1,2,0,2,0,2022
6,Josh Hankins,Fr,INF,17,16,11,58,19,4,0,23,0,11,8,3,0,0,7,0,1,1,6,0,2022
15,Landen Argabright,Fr,C,14,6,8,28,8,3,0,14,1,5,4,1,0,0,6,0,0,0,1,0,2022
22,Toran Smith,So,INF,14,8,5,39,5,1,0,9,1,4,6,1,0,0,7,1,0,0,0,0,2022
55,Sebastien Sarabia,So,C,14,14,5,56,17,3,2,24,0,9,2,0,1,0,11,2,0,0,2,0,2022
16,Eimer Perez,Fr,INF,13,9,10,33,8,2,0,16,2,15,4,3,0,1,7,0,0,0,0,0,2022
2,Jordan Hamberg,So,P,12,12,10,34,11,3,0,17,1,8,6,1,0,1,7,1,0,0,3,0,2022
9,Matt Day,Jr,OF,11,4,2,13,1,0,1,3,0,1,1,0,0,0,10,0,0,0,0,0,2022
10,Tyler Lloyd,Jr,INF,8,8,5,21,6,0,0,6,0,0,2,1,0,1,5,0,0,0,1,0,2022
13,Grant Williams,Jr,INF,8,6,3,18,2,0,0,2,0,1,3,1,0,1,7,0,0,0,0,0,2022
7,Rashad Ruff,So,P,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
17,Johan Freudenburg,Jr,P,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
20,Justin Johnson,Fr,P,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
21,John Neeld,So,P,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
19,Luke Baker,So,P,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
