date,field,runs_scored,runs_allowed,opponent,run_difference
2021-03-24,@Fresno State,4,5,Fresno State,-1
2021-03-26,@San Diego,1,3,San Diego,-2
2021-03-27,@San Diego,3,15,San Diego,-12
2021-03-28,@San Diego,1,5,San Diego,-4
2021-04-01,@Gonzaga,0,9,Gonzaga,-9
2021-04-02,@Gonzaga,0,6,Gonzaga,-6
2021-04-03,@Gonzaga,1,2,Gonzaga,-1
2021-04-07,@Fresno State,14,10,Fresno State,4
2021-04-08,@Nevada-Las Vegas,4,8,Nevada-Las Vegas,-4
2021-04-09,@Nevada-Las Vegas,2,3,Nevada-Las Vegas,-1
2021-04-10,@Nevada-Las Vegas,0,10,Nevada-Las Vegas,-10
2021-04-14,@Stanford,0,2,Stanford,-2
2021-04-16,@Pacific,2,3,Long Beach State,-1
2021-04-17,@Pacific,17,12,Long Beach State,5
2021-04-18,@Pacific,10,28,Long Beach State,-18
2021-04-23,@St. Mary's,9,4,St. Mary's,5
2021-04-24,@St. Mary's,2,3,St. Mary's,-1
2021-04-24,@St. Mary's,2,3,St. Mary's,-1
2021-04-28,@Pacific,15,12,Stanford,3
2021-04-30,@Pacific,8,7,San Francisco,1
2021-05-01,@Pacific,4,6,San Francisco,-2
2021-05-02,@Pacific,4,17,San Francisco,-13
2021-05-07,@Santa Clara,11,7,Santa Clara,4
2021-05-08,@Santa Clara,6,7,Santa Clara,-1
2021-05-09,@Santa Clara,11,3,Santa Clara,8
2021-05-13,@Pacific,6,3,Brigham Young,3
2021-05-14,@Pacific,0,5,Brigham Young,-5
2021-05-15,@Pacific,0,6,Brigham Young,-6
2021-05-21,@Loyola Marymount,2,7,Loyola Marymount,-5
2021-05-22,@Loyola Marymount,3,2,Loyola Marymount,1
2021-05-23,@Loyola Marymount,3,10,Loyola Marymount,-7
2021-05-27,@Pacific,6,13,Pepperdine,-7
2021-05-28,@Pacific,11,7,Pepperdine,4
2021-05-29,@Pacific,2,16,Pepperdine,-14
2021-03-05,@Penn State,6,3,Northwestern,3
2021-03-06,@Penn State,2,5,Northwestern,-3
2021-03-06,@Penn State,0,2,Northwestern,-2
2021-03-07,@Penn State,13,10,Northwestern,3
2021-03-13,@Indiana,0,8,Indiana,-8
2021-03-13,@Indiana,2,7,Indiana,-5
2021-03-14,@Indiana,5,6,Indiana,-1
2021-03-14,@Indiana,1,2,Indiana,-1
2021-03-20,@Penn State,10,19,Maryland,-9
2021-03-21,@Penn State,6,5,Maryland,1
2021-03-22,@Penn State,1,7,Maryland,-6
2021-03-26,@Penn State,3,2,Michigan,1
2021-03-27,@Penn State,6,8,Michigan,-2
2021-03-27,@Penn State,4,17,Michigan,-13
2021-04-02,@Rutgers,1,0,Rutgers,1
2021-04-03,@Rutgers,5,1,Rutgers,4
2021-04-04,@Rutgers,4,6,Rutgers,-2
2021-04-09,@Michigan State,4,7,Michigan State,-3
2021-04-09,@Michigan State,7,3,Michigan State,4
2021-04-10,@Purdue,11,0,Purdue,11
2021-04-11,@Penn State,5,8,Purdue,-3
2021-04-16,@Penn State,2,8,Nebraska,-6
2021-04-17,@Penn State,2,11,Nebraska,-9
2021-04-18,@Penn State,3,5,Nebraska,-2
2021-04-23,@Ohio State,6,11,Ohio State,-5
2021-04-24,@Ohio State,0,7,Ohio State,-7
2021-04-25,@Ohio State,10,6,Ohio State,4
2021-04-30,@Penn State,7,6,Michigan State,1
2021-05-01,@Penn State,27,4,Michigan State,23
2021-05-02,@Penn State,5,3,Michigan State,2
2021-05-07,@Iowa,2,4,Iowa,-2
2021-05-08,@Iowa,3,5,Iowa,-2
2021-05-08,@Iowa,5,4,Iowa,1
2021-05-14,@Penn State,7,3,Rutgers,4
2021-05-15,@Penn State,4,3,Rutgers,1
2021-05-16,@Penn State,0,5,Rutgers,-5
2021-05-17,@Penn State,8,6,Rutgers,2
2021-05-21,@Illinois,0,9,Illinois,-9
2021-05-22,@Illinois,8,14,Illinois,-6
2021-05-23,@Illinois,13,4,Illinois,9
2021-05-29,@Minnesota,7,3,Minnesota,4
2021-05-29,@Purdue,4,7,Purdue,-3
2021-02-19,@California Baptist,1,9,California Baptist,-8
2021-02-20,@Pepperdine,10,6,California Baptist,4
2021-02-21,@California Baptist,2,6,California Baptist,-4
2021-02-26,@Pepperdine,6,7,UC Santa Barbara,-1
2021-02-27,@UC Santa Barbara,7,9,UC Santa Barbara,-2
2021-02-27,@UC Santa Barbara,0,5,UC Santa Barbara,-5
2021-02-28,@Pepperdine,2,12,UC Santa Barbara,-10
2021-03-05,@UCLA,8,16,UCLA,-8
2021-03-06,@Southern California,11,5,Southern California,6
2021-03-07,@Cal State Fullerton,10,4,Cal State Fullerton,6
2021-03-12,@UC Davis,5,10,UC Davis,-5
2021-03-13,@UC Davis,3,5,UC Davis,-2
2021-03-13,@UC Davis,15,0,UC Davis,15
2021-03-14,@UC Davis,5,2,UC Davis,3
2021-03-19,@San Francisco,16,2,San Francisco,14
2021-03-20,@San Francisco,6,7,San Francisco,-1
2021-03-21,@San Francisco,10,8,San Francisco,2
2021-03-23,@Grand Canyon,14,5,Grand Canyon,9
2021-03-24,@Grand Canyon,4,3,Grand Canyon,1
2021-03-26,@Pepperdine,4,0,St. Mary's,4
2021-03-27,@Pepperdine,7,2,St. Mary's,5
2021-03-28,@Pepperdine,2,3,St. Mary's,-1
2021-04-16,@Pepperdine,0,10,Gonzaga,-10
2021-04-17,@Pepperdine,4,3,Gonzaga,1
2021-04-18,@Pepperdine,6,11,Gonzaga,-5
2021-04-20,@Pepperdine,4,5,UCLA,-1
2021-04-23,@Pepperdine,1,4,Loyola Marymount,-3
2021-04-24,@Pepperdine,4,5,Loyola Marymount,-1
2021-04-25,@Pepperdine,18,4,Loyola Marymount,14
2021-04-27,@Southern California,5,2,Southern California,3
2021-04-30,@San Diego,3,8,San Diego,-5
2021-05-01,@San Diego,6,7,San Diego,-1
2021-05-02,@San Diego,9,10,San Diego,-1
2021-05-07,@Portland,6,9,Portland,-3
2021-05-08,@Portland,7,5,Portland,2
2021-05-09,@Portland,2,6,Portland,-4
2021-05-14,@Pepperdine,0,11,Santa Clara,-11
2021-05-15,@Pepperdine,8,4,Santa Clara,4
2021-05-16,@Pepperdine,3,2,Santa Clara,1
2021-05-20,@Brigham Young,6,3,Brigham Young,3
2021-05-21,@Brigham Young,5,14,Brigham Young,-9
2021-05-22,@Brigham Young,7,14,Brigham Young,-7
2021-05-27,@Pacific,13,6,Pacific,7
2021-05-28,@Pacific,7,11,Pacific,-4
2021-05-29,@Pacific,16,2,Pacific,14
2021-02-19,@Pittsburgh,0,4,Indiana State,-4
2021-02-20,@Indiana State,8,2,Indiana State,6
2021-02-21,@Pittsburgh,10,1,Indiana State,9
2021-02-23,@Jacksonville,7,2,Jacksonville,5
2021-02-26,@Florida State,1,0,Florida State,1
2021-02-27,@Florida State,7,2,Florida State,5
2021-02-28,@Florida State,9,7,Florida State,2
2021-03-05,@Duke,1,3,Duke,-2
2021-03-06,@Duke,1,8,Duke,-7
2021-03-07,@Duke,5,4,Duke,1
2021-03-12,@Georgia Tech,11,9,Georgia Tech,2
2021-03-13,@Georgia Tech,3,5,Georgia Tech,-2
2021-03-14,@Georgia Tech,18,12,Georgia Tech,6
2021-03-20,@Virginia,2,1,Virginia,1
2021-03-21,@Virginia,6,2,Virginia,4
2021-03-22,@Virginia,4,10,Virginia,-6
2021-03-24,@Pittsburgh,17,9,Bucknell,8
2021-03-26,@Pittsburgh,1,5,Virginia Tech,-4
2021-03-27,@Pittsburgh,4,8,Virginia Tech,-4
2021-03-28,@Pittsburgh,4,8,Virginia Tech,-4
2021-04-03,@Pittsburgh,1,4,Notre Dame,-3
2021-04-04,@Pittsburgh,3,2,Notre Dame,1
2021-04-05,@Pittsburgh,5,11,Notre Dame,-6
2021-04-06,@Pittsburgh,5,1,West Virginia,4
2021-04-09,@Pittsburgh,12,6,"Miami, Florida",6
2021-04-10,@Pittsburgh,6,4,"Miami, Florida",2
2021-04-11,@Pittsburgh,12,5,"Miami, Florida",7
2021-04-13,@Pittsburgh,9,6,Lipscomb,3
2021-04-17,@Pittsburgh,6,2,North Carolina,4
2021-04-17,@Pittsburgh,3,2,North Carolina,1
2021-04-18,@Pittsburgh,9,10,North Carolina,-1
2021-05-05,@West Virginia,2,8,West Virginia,-6
2021-05-07,@Pittsburgh,4,1,Boston College,3
2021-05-08,@Pittsburgh,2,6,Boston College,-4
2021-05-08,@Pittsburgh,4,3,Boston College,1
2021-05-14,@Pittsburgh,2,3,North Carolina State,-1
2021-05-15,@Pittsburgh,7,9,North Carolina State,-2
2021-05-16,@Pittsburgh,3,10,North Carolina State,-7
2021-05-20,@Wake Forest,1,6,Wake Forest,-5
2021-05-21,@Wake Forest,5,12,Wake Forest,-7
2021-05-22,@Wake Forest,2,10,Wake Forest,-8
2021-05-25,@North Carolina,5,3,North Carolina,2
2021-05-27,@Pittsburgh,2,3,North Carolina State,-1
2021-02-21,@Portland,7,0,Seattle,7
2021-02-21,@Portland,4,5,Seattle,-1
2021-02-22,@Portland,3,5,Seattle,-2
2021-02-28,@UC Davis,0,1,UC Davis,-1
2021-02-28,@UC Davis,7,4,UC Davis,3
2021-03-01,@UC Davis,1,8,UC Davis,-7
2021-03-05,@Gonzaga,2,0,Gonzaga,2
2021-03-06,@Gonzaga,0,7,Gonzaga,-7
2021-03-07,@Gonzaga,1,8,Gonzaga,-7
2021-03-09,@Washington,1,2,Washington,-1
2021-03-12,@Portland,10,6,Utah Valley,4
2021-03-13,@Portland,3,0,Utah Valley,3
2021-03-13,@Portland,6,5,Utah Valley,1
2021-03-14,@Portland,5,1,Utah Valley,4
2021-03-17,@Portland,4,6,Washington State,-2
2021-03-19,@Pacific,12,2,Pacific,10
2021-03-20,@Pacific,9,3,Pacific,6
2021-03-21,@Pacific,18,5,Pacific,13
2021-03-23,@Oregon,1,10,Oregon,-9
2021-03-26,@Portland,3,2,Santa Clara,1
2021-03-27,@Portland,2,8,Santa Clara,-6
2021-03-28,@Portland,2,4,Santa Clara,-2
2021-03-30,@Portland,1,7,Oregon State,-6
2021-04-01,@St. Mary's,4,3,St. Mary's,1
2021-04-02,@St. Mary's,2,14,St. Mary's,-12
2021-04-03,@St. Mary's,3,0,St. Mary's,3
2021-04-06,@Oregon,6,4,Oregon,2
2021-04-08,@Brigham Young,5,3,Brigham Young,2
2021-04-09,@Brigham Young,0,1,Brigham Young,-1
2021-04-10,@Brigham Young,7,6,Brigham Young,1
2021-04-13,@Portland,4,6,Washington,-2
2021-04-14,@Portland,1,18,Oregon,-17
2021-04-16,@Portland,5,8,Loyola Marymount,-3
2021-04-17,@Portland,9,1,Loyola Marymount,8
2021-04-18,@Portland,8,2,Loyola Marymount,6
2021-04-20,@Oregon State,3,11,Oregon State,-8
2021-04-23,@San Francisco,0,5,San Francisco,-5
2021-04-24,@San Francisco,5,4,San Francisco,1
2021-04-24,@San Francisco,4,6,San Francisco,-2
2021-05-07,@Portland,9,6,Pepperdine,3
2021-05-08,@Portland,5,7,Pepperdine,-2
2021-05-09,@Portland,6,2,Pepperdine,4
2021-05-11,@Washington State,10,6,Washington State,4
2021-05-14,@Portland,4,12,Gonzaga,-8
2021-05-15,@Portland,3,6,Gonzaga,-3
2021-05-16,@Portland,3,5,Gonzaga,-2
2021-05-18,@Portland,7,2,Oregon State,5
2021-05-20,@San Diego,1,7,San Diego,-6
2021-05-21,@San Diego,3,4,San Diego,-1
2021-05-22,@San Diego,6,2,San Diego,4
2021-02-26,@McNeese State,0,5,McNeese State,-5
2021-02-27,@McNeese State,1,3,McNeese State,-2
2021-02-27,@McNeese State,5,6,McNeese State,-1
2021-02-28,@McNeese State,5,11,McNeese State,-6
2021-03-03,@Rice,0,10,Rice,-10
2021-03-05,@Texas Southern,2,3,Texas Southern,-1
2021-03-06,@Texas Southern,3,9,Texas Southern,-6
2021-03-07,@Texas Southern,2,7,Texas Southern,-5
2021-03-10,@Texas A&M,2,22,Texas A&M,-20
2021-03-12,@Prairie View A&M,5,7,Southern,-2
2021-03-13,@Prairie View A&M,12,10,Southern,2
2021-03-13,@Prairie View A&M,12,4,Southern,8
2021-03-17,@Baylor,2,12,Baylor,-10
2021-03-19,@Arkansas-Pine Bluff,5,2,Arkansas-Pine Bluff,3
2021-04-06,@Incarnate Word,1,12,Incarnate Word,-11
2021-04-09,@Prairie View A&M,4,6,Texas Southern,-2
2021-04-10,@Prairie View A&M,4,2,Texas Southern,2
2021-04-11,@Prairie View A&M,4,14,Texas Southern,-10
2021-04-18,@Southern,5,1,Southern,4
2021-04-19,@Southern,6,4,Southern,2
2021-04-19,@Southern,4,0,Southern,4
2021-04-24,@Prairie View A&M,8,1,Arkansas-Pine Bluff,7
2021-04-24,@Prairie View A&M,11,8,Arkansas-Pine Bluff,3
2021-04-25,@Prairie View A&M,15,7,Arkansas-Pine Bluff,8
2021-04-27,@Baylor,0,14,Baylor,-14
2021-04-30,@Grambling State,2,5,Grambling State,-3
2021-05-01,@Grambling State,15,4,Grambling State,11
2021-05-01,@Grambling State,12,1,Grambling State,11
2021-05-19,@Prairie View A&M,2,0,Alcorn State,2
2021-05-20,@Prairie View A&M,2,1,Southern,1
2021-05-21,@Prairie View A&M,3,24,Southern,-21
2021-05-22,@Prairie View A&M,4,8,Southern,-4
2021-02-19,@Auburn,3,14,Auburn,-11
2021-02-20,@Auburn,1,6,Auburn,-5
2021-02-21,@Auburn,1,2,Auburn,-1
2021-02-24,@Presbyterian,4,11,Wofford,-7
2021-02-27,@Eastern Kentucky,3,5,Eastern Kentucky,-2
2021-02-27,@Eastern Kentucky,12,9,Eastern Kentucky,3
2021-03-16,@Presbyterian,2,8,Charleston Southern,-6
2021-03-19,@Radford,7,6,Radford,1
2021-03-20,@Radford,5,12,Radford,-7
2021-03-23,@South Carolina-Upstate,0,13,South Carolina-Upstate,-13
2021-03-26,@Presbyterian,2,1,Charleston Southern,1
2021-03-27,@Presbyterian,3,0,Charleston Southern,3
2021-03-27,@Presbyterian,3,1,Charleston Southern,2
2021-04-02,@North Carolina-Asheville,6,1,North Carolina-Asheville,5
2021-04-03,@North Carolina-Asheville,5,8,North Carolina-Asheville,-3
2021-04-03,@North Carolina-Asheville,6,7,North Carolina-Asheville,-1
2021-04-06,@Presbyterian,5,4,North Carolina-Asheville,1
2021-04-16,@Longwood,5,8,Longwood,-3
2021-04-16,@Longwood,7,6,Longwood,1
2021-04-17,@Longwood,10,9,Longwood,1
2021-04-17,@Longwood,6,5,Longwood,1
2021-04-20,@Presbyterian,8,11,South Carolina-Upstate,-3
2021-04-23,@Presbyterian,7,6,Campbell,1
2021-04-25,@Presbyterian,5,21,Campbell,-16
2021-04-25,@Presbyterian,12,6,Campbell,6
2021-04-27,@North Carolina-Asheville,2,6,North Carolina-Asheville,-4
2021-04-30,@South Carolina-Upstate,1,8,South Carolina-Upstate,-7
2021-05-01,@South Carolina-Upstate,11,12,South Carolina-Upstate,-1
2021-05-01,@South Carolina-Upstate,4,8,South Carolina-Upstate,-4
2021-05-05,@Presbyterian,4,2,North Carolina-Asheville,2
2021-05-07,@Presbyterian,2,10,Gardner-Webb,-8
2021-05-08,@Presbyterian,6,10,Gardner-Webb,-4
2021-05-08,@Presbyterian,9,3,Gardner-Webb,6
2021-05-11,@Charleston Southern,8,9,Charleston Southern,-1
2021-05-14,@High Point,11,4,High Point,7
2021-05-15,@High Point,10,6,High Point,4
2021-05-15,@High Point,13,11,High Point,2
2021-05-20,@Winthrop,5,2,Winthrop,3
2021-05-21,@Winthrop,7,6,Winthrop,1
2021-05-21,@Winthrop,12,13,Winthrop,-1
2021-05-27,@Campbell,7,2,Campbell,5
2021-05-28,@Gardner-Webb,9,6,Gardner-Webb,3
2021-05-29,@Campbell,8,5,Campbell,3
2021-06-04,@Vanderbilt,0,10,Vanderbilt,-10
2021-06-05,@Indiana State,2,9,Indiana State,-7
2021-03-05,@Purdue,6,5,Nebraska,1
2021-03-06,@Purdue,2,7,Nebraska,-5
2021-03-06,@Purdue,0,10,Nebraska,-10
2021-03-07,@Purdue,0,4,Nebraska,-4
2021-03-12,@Michigan,1,9,Michigan,-8
2021-03-13,@Michigan,2,9,Michigan,-7
2021-03-13,@Michigan,0,4,Michigan,-4
2021-03-14,@Michigan,6,11,Michigan,-5
2021-03-19,@Indiana,1,2,Indiana,-1
2021-03-20,@Indiana,8,5,Indiana,3
2021-03-21,@Indiana,4,9,Indiana,-5
2021-03-26,@Purdue,5,7,Rutgers,-2
2021-03-27,@Purdue,7,4,Rutgers,3
2021-03-28,@Purdue,4,15,Rutgers,-11
2021-04-02,@Purdue,2,4,Iowa,-2
2021-04-03,@Purdue,10,8,Iowa,2
2021-04-04,@Purdue,5,8,Iowa,-3
2021-04-10,@Purdue,0,11,Penn State,-11
2021-04-11,@Michigan State,2,5,Michigan State,-3
2021-04-11,@Penn State,8,5,Penn State,3
2021-04-12,@Michigan State,8,2,Michigan State,6
2021-04-17,@Purdue,2,1,Michigan State,1
2021-04-18,@Illinois,6,4,Illinois,2
2021-04-18,@Michigan State,8,3,Michigan State,5
2021-04-19,@Illinois,20,6,Illinois,14
2021-04-23,@Purdue,5,6,Illinois,-1
2021-04-24,@Purdue,4,12,Illinois,-8
2021-04-25,@Purdue,0,1,Illinois,-1
2021-04-30,@Ohio State,3,11,Ohio State,-8
2021-05-01,@Ohio State,2,12,Ohio State,-10
2021-05-02,@Ohio State,16,15,Ohio State,1
2021-05-11,@Purdue,1,5,Ohio State,-4
2021-05-14,@Maryland,0,11,Maryland,-11
2021-05-15,@Maryland,1,6,Maryland,-5
2021-05-16,@Maryland,2,7,Maryland,-5
2021-05-20,@Minnesota,9,3,Minnesota,6
2021-05-21,@Minnesota,12,5,Minnesota,7
2021-05-22,@Minnesota,17,4,Minnesota,13
2021-05-23,@Minnesota,8,9,Minnesota,-1
2021-05-29,@Purdue,7,4,Penn State,3
2021-05-30,@Purdue,7,6,Minnesota,1
2021-05-30,@Purdue,1,2,Minnesota,-1
2021-03-20,@Quinnipiac,5,0,Monmouth,5
2021-03-20,@Quinnipiac,5,8,Monmouth,-3
2021-03-21,@Quinnipiac,3,5,Monmouth,-2
2021-03-21,@Quinnipiac,7,11,Monmouth,-4
2021-03-26,@Rider,5,8,Rider,-3
2021-03-26,@Rider,1,2,Rider,-1
2021-03-27,@Rider,8,5,Rider,3
2021-03-27,@Rider,6,12,Rider,-6
2021-04-02,@Niagara,7,8,Niagara,-1
2021-04-02,@Niagara,4,8,Niagara,-4
2021-04-03,@Niagara,3,4,Niagara,-1
2021-04-03,@Niagara,3,6,Niagara,-3
2021-04-07,@Fairfield,3,6,Fairfield,-3
2021-04-07,@Fairfield,6,17,Fairfield,-11
2021-04-09,@Quinnipiac,11,1,Siena,10
2021-04-09,@Quinnipiac,6,10,Siena,-4
2021-04-10,@Quinnipiac,9,5,Siena,4
2021-04-10,@Quinnipiac,6,8,Siena,-2
2021-04-14,@Fairfield,1,2,Fairfield,-1
2021-04-14,@Fairfield,2,5,Fairfield,-3
2021-05-09,@Canisius,1,5,Canisius,-4
2021-05-10,@Canisius,2,1,Canisius,1
2021-05-10,@Canisius,5,15,Canisius,-10
2021-05-10,@Canisius,2,10,Canisius,-8
2021-05-14,@Quinnipiac,5,1,Marist,4
2021-05-14,@Quinnipiac,4,12,Marist,-8
2021-05-15,@Marist,11,9,Marist,2
2021-05-15,@Marist,4,9,Marist,-5
2021-02-19,@Radford,7,3,Ohio,4
2021-02-20,@Radford,4,2,Ohio,2
2021-02-21,@Radford,5,7,Ohio,-2
2021-02-23,@Virginia Tech,2,22,Virginia Tech,-20
2021-02-27,@Radford,5,3,Villanova,2
2021-02-28,@Radford,6,1,Villanova,5
2021-03-02,@Liberty,1,5,Liberty,-4
2021-03-05,@South Carolina-Upstate,6,7,South Carolina-Upstate,-1
2021-03-06,@South Carolina-Upstate,1,6,South Carolina-Upstate,-5
2021-03-06,@South Carolina-Upstate,0,7,South Carolina-Upstate,-7
2021-03-09,@East Tennessee State,0,6,East Tennessee State,-6
2021-03-12,@High Point,3,1,High Point,2
2021-03-13,@High Point,4,2,High Point,2
2021-03-13,@High Point,9,5,High Point,4
2021-03-16,@VMI,12,3,VMI,9
2021-03-19,@Radford,6,7,Presbyterian,-1
2021-03-20,@Radford,12,5,Presbyterian,7
2021-03-23,@Radford,11,3,Longwood,8
2021-03-26,@North Carolina-Asheville,5,6,North Carolina-Asheville,-1
2021-03-26,@North Carolina-Asheville,11,6,North Carolina-Asheville,5
2021-03-27,@North Carolina-Asheville,2,5,North Carolina-Asheville,-3
2021-03-30,@Radford,9,5,East Tennessee State,4
2021-04-02,@Radford,2,3,South Carolina-Upstate,-1
2021-04-03,@Radford,4,5,South Carolina-Upstate,-1
2021-04-03,@Radford,5,2,South Carolina-Upstate,3
2021-04-06,@Radford,7,9,Gardner-Webb,-2
2021-04-16,@Radford,7,9,Winthrop,-2
2021-04-17,@Radford,6,4,Winthrop,2
2021-04-17,@Radford,11,1,Winthrop,10
2021-04-20,@Longwood,16,5,Longwood,11
2021-04-23,@Radford,11,3,High Point,8
2021-04-23,@Radford,5,7,High Point,-2
2021-04-25,@Radford,4,3,High Point,1
2021-04-30,@Longwood,7,10,Longwood,-3
2021-05-01,@Longwood,4,6,Longwood,-2
2021-05-01,@Longwood,3,7,Longwood,-4
2021-05-07,@Radford,6,12,Campbell,-6
2021-05-08,@Radford,1,6,Campbell,-5
2021-05-08,@Radford,4,10,Campbell,-6
2021-05-11,@Gardner-Webb,9,6,Gardner-Webb,3
2021-05-14,@Radford,14,6,Charleston Southern,8
2021-05-15,@Radford,11,3,Charleston Southern,8
2021-05-15,@Radford,6,3,Charleston Southern,3
2021-05-20,@Gardner-Webb,8,10,Gardner-Webb,-2
2021-05-21,@Gardner-Webb,8,4,Gardner-Webb,4
2021-05-21,@Gardner-Webb,5,7,Gardner-Webb,-2
2021-02-19,@East Carolina,2,3,East Carolina,-1
2021-02-20,@East Carolina,1,7,East Carolina,-6
2021-02-21,@East Carolina,4,12,East Carolina,-8
2021-02-26,@Old Dominion,6,4,Old Dominion,2
2021-02-27,@Old Dominion,6,5,Old Dominion,1
2021-02-28,@Old Dominion,3,16,Old Dominion,-13
2021-03-03,@Boston College,4,6,Boston College,-2
2021-03-06,@Rhode Island,3,1,Massachusetts-Lowell,2
2021-03-07,@Rhode Island,5,2,Massachusetts-Lowell,3
2021-03-07,@Rhode Island,4,0,Massachusetts-Lowell,4
2021-03-13,@Rhode Island,7,0,Bryant,7
2021-03-14,@Rhode Island,6,4,Bryant,2
2021-03-17,@Rhode Island,7,3,Sacred Heart,4
2021-03-20,@North Carolina-Charlotte,6,3,North Carolina-Charlotte,3
2021-03-20,@North Carolina-Charlotte,1,2,North Carolina-Charlotte,-1
2021-03-21,@North Carolina-Charlotte,3,6,North Carolina-Charlotte,-3
2021-03-26,@Connecticut,6,9,Connecticut,-3
2021-03-27,@Connecticut,6,4,Connecticut,2
2021-03-27,@Connecticut,2,3,Connecticut,-1
2021-03-30,@Army,2,3,Army,-1
2021-04-02,@Rhode Island,12,11,Hofstra,1
2021-04-03,@Hofstra,1,3,Hofstra,-2
2021-04-03,@Hofstra,4,5,Hofstra,-1
2021-04-07,@Rhode Island,7,10,Bryant,-3
2021-04-09,@LaSalle,5,8,LaSalle,-3
2021-04-10,@LaSalle,12,6,LaSalle,6
2021-04-10,@LaSalle,4,2,LaSalle,2
2021-04-11,@LaSalle,3,7,LaSalle,-4
2021-04-21,@Boston College,6,4,Boston College,2
2021-04-23,@Rhode Island,2,11,Massachusetts,-9
2021-04-23,@Rhode Island,8,7,Massachusetts,1
2021-04-24,@Rhode Island,7,3,Massachusetts,4
2021-04-24,@Rhode Island,10,8,Massachusetts,2
2021-04-30,@Arizona State,6,9,Arizona State,-3
2021-05-01,@Arizona State,6,8,Arizona State,-2
2021-05-02,@Arizona State,13,14,Arizona State,-1
2021-05-07,@St. Bonaventure,8,3,St. Bonaventure,5
2021-05-08,@St. Bonaventure,7,1,St. Bonaventure,6
2021-05-08,@St. Bonaventure,2,3,St. Bonaventure,-1
2021-05-09,@St. Bonaventure,8,4,St. Bonaventure,4
2021-05-11,@Rhode Island,1,8,Army,-7
2021-05-11,@Rhode Island,9,5,Army,4
2021-05-14,@Rhode Island,5,6,St. Joseph's,-1
2021-05-15,@Rhode Island,8,7,St. Joseph's,1
2021-05-15,@Rhode Island,7,3,St. Joseph's,4
2021-05-16,@Rhode Island,3,6,St. Joseph's,-3
2021-05-18,@Rhode Island,6,15,Connecticut,-9
2021-05-20,@Massachusetts,17,6,Massachusetts,11
2021-05-21,@Massachusetts,7,5,Massachusetts,2
2021-05-21,@Massachusetts,7,2,Massachusetts,5
2021-05-22,@Massachusetts,16,1,Massachusetts,15
2021-05-27,@Dayton,8,2,Dayton,6
2021-05-28,@Rhode Island,1,3,Dayton,-2
2021-05-28,@Rhode Island,4,10,Virginia Commonwealth,-6
2021-02-20,@Rice,7,8,Houston Baptist,-1
2021-02-21,@Rice,9,3,Houston Baptist,6
2021-02-22,@Rice,1,0,Houston Baptist,1
2021-02-26,@Louisiana-Lafayette,3,7,Louisiana-Lafayette,-4
2021-02-27,@Louisiana-Lafayette,3,5,Louisiana-Lafayette,-2
2021-02-28,@Louisiana-Lafayette,3,6,Louisiana-Lafayette,-3
2021-03-03,@Rice,10,0,Prairie View A&M,10
2021-03-05,@Rice,4,12,Sam Houston State,-8
2021-03-06,@Texas A&M-Corpus Christi,16,5,Texas A&M-Corpus Christi,11
2021-03-07,@Texas State,1,9,Texas State,-8
2021-03-09,@Rice,3,1,Houston Baptist,2
2021-03-12,@Rice,6,3,Northern Illinois,3
2021-03-13,@Rice,3,8,Kansas State,-5
2021-03-13,@Rice,4,1,Northern Illinois,3
2021-03-14,@Rice,1,0,Kansas State,1
2021-03-17,@Texas State,5,16,Texas State,-11
2021-03-19,@Rice,14,2,Southern,12
2021-03-20,@Rice,13,4,Southern,9
2021-03-21,@Rice,4,6,Southern,-2
2021-03-23,@Texas A&M,2,1,Texas A&M,1
2021-03-26,@Rice,4,16,Texas-San Antonio,-12
2021-03-27,@Rice,1,4,Texas-San Antonio,-3
2021-03-27,@Rice,10,8,Texas-San Antonio,2
2021-03-28,@Rice,3,11,Texas-San Antonio,-8
2021-04-01,@Middle Tennessee State,1,4,Middle Tennessee State,-3
2021-04-02,@Middle Tennessee State,3,4,Middle Tennessee State,-1
2021-04-02,@Middle Tennessee State,4,1,Middle Tennessee State,3
2021-04-09,@Rice,0,6,Louisiana Tech,-6
2021-04-10,@Rice,6,20,Louisiana Tech,-14
2021-04-10,@Rice,6,7,Louisiana Tech,-1
2021-04-11,@Rice,4,13,Louisiana Tech,-9
2021-04-13,@Rice,15,12,Incarnate Word,3
2021-04-16,@Old Dominion,4,11,Old Dominion,-7
2021-04-17,@Old Dominion,11,2,Old Dominion,9
2021-04-17,@Old Dominion,2,11,Old Dominion,-9
2021-04-18,@Old Dominion,1,4,Old Dominion,-3
2021-04-23,@Texas-San Antonio,8,6,Texas-San Antonio,2
2021-04-24,@Texas-San Antonio,5,4,Texas-San Antonio,1
2021-04-24,@Texas-San Antonio,6,12,Texas-San Antonio,-6
2021-04-25,@Texas-San Antonio,4,12,Texas-San Antonio,-8
2021-04-30,@Rice,6,0,Southern Mississippi,6
2021-04-30,@Rice,1,12,Southern Mississippi,-11
2021-05-01,@Rice,1,10,Southern Mississippi,-9
2021-05-02,@Rice,1,8,Southern Mississippi,-7
2021-05-07,@Alabama-Birmingham,6,1,Alabama-Birmingham,5
2021-05-08,@Alabama-Birmingham,7,0,Alabama-Birmingham,7
2021-05-08,@Alabama-Birmingham,1,2,Alabama-Birmingham,-1
