Jersey,name,Yr,pos,GP,GS,App,GS,ERA,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,Pitches,GO,FO,W,L,SV,KL,pickoffs,season
41,Tate Busey,Fr,P,14,5,14,5,4.50,22.0,0,25,12,11,13,19,0,101,87,4,0,0,0,3,0,0,6,3,1,0,355,21,23,0,2,0,7,0,2021
34,Dillan Janak,So,P,14,4,14,4,8.51,30.2,0,47,32,29,10,24,0,144,129,9,2,0,6,1,1,0,9,4,1,3,360,28,33,2,4,0,3,0,2021
37,Andrew Shoultz,So,P,12,1,12,1,7.07,14.0,0,18,12,11,8,13,0,72,59,2,1,0,1,2,4,0,8,7,0,1,217,7,21,1,0,0,3,0,2021
33,Cole Halpin,Jr,P,11,3,11,3,3.47,23.1,0,24,11,9,12,27,0,104,89,6,0,0,3,3,3,1,2,2,0,0,439,17,20,0,0,0,12,0,2021
28,Jack Haley,Fr,P,11,0,11,0,7.20,10.0,0,10,8,8,5,7,0,45,35,2,1,0,1,4,0,0,14,5,2,3,89,13,9,1,0,0,1,0,2021
21,Ryan Johnston,Jr,P,7,4,7,4,8.36,14.0,0,19,16,13,8,10,0,70,59,4,0,0,3,2,3,0,1,1,0,0,81,20,8,1,3,0,2,0,2021
39,Jesse Barker,Fr,P,3,0,3,0,22.50,2.0,0,6,5,5,0,3,0,12,11,1,0,0,3,0,0,0,4,3,0,1,11,1,2,0,0,0,2,0,2021
31,Peyton Stephens,Jr,UT,27,23,5,2,2.79,9.2,0,4,4,3,7,10,0,42,31,1,0,0,0,2,3,0,1,0,1,0,122,11,7,0,1,0,2,0,2021
6,Jake Neuman,Fr,P,17,0,17,0,1.67,32.1,0,25,8,6,18,21,0,147,117,4,0,1,2,1,10,1,1,0,1,1,325,38,31,5,1,8,6,0,2021
26,Dominic Niman,Fr,P,17,0,17,0,3.76,26.1,0,23,12,11,15,26,0,118,96,6,0,0,2,5,3,2,3,2,3,1,200,23,26,0,2,1,9,0,2021
38,Dylan Sabia,Jr,P,16,0,16,0,2.80,35.1,0,27,14,11,7,32,0,143,127,2,0,2,1,2,6,1,6,2,3,0,266,39,30,2,2,4,6,0,2021
35,Andrew Braun,Sr,P,15,14,15,14,3.64,84.0,1,83,35,34,12,76,1,349,325,19,1,0,9,4,9,0,0,0,2,1,576,73,92,9,1,0,19,2,2021
23,Brandon Fox,Sr,P,14,14,14,14,4.52,83.2,0,94,46,42,19,58,0,355,325,13,0,1,9,5,3,1,0,0,5,3,527,101,76,5,6,0,15,0,2021
17,Anthony Mozzicato,Fr,P,13,13,13,13,5.09,58.1,0,68,38,33,18,45,0,265,240,7,0,0,4,2,5,0,0,0,2,0,326,60,63,5,2,0,14,0,2021
24,Dan Hussey,Fr,OF,12,3,1,0,0.00,1.0,0,0,0,0,0,1,0,4,3,0,0,0,0,0,1,0,0,0,0,0,13,1,0,0,0,0,0,0,2021
21,Tim Buchek,So,P,12,0,12,0,5.03,19.2,0,18,13,11,14,26,0,96,74,5,1,0,2,2,7,3,5,1,1,0,211,13,17,1,0,0,9,0,2021
16,Dylan Benton,So,P,11,0,11,0,3.77,14.1,0,19,11,6,8,16,0,69,60,6,1,0,0,1,0,1,6,2,0,1,141,12,13,0,0,0,4,0,2021
19,Joe Rios,Fr,OF,9,3,1,0,0.00,1.0,0,0,0,0,0,0,0,4,3,0,0,1,0,0,1,0,0,0,0,0,10,1,2,0,0,0,0,0,2021
25,Matt Shane,Jr,P,9,0,9,0,2.08,8.2,0,12,3,2,5,7,0,44,36,0,0,1,0,1,1,0,0,0,2,0,65,12,5,1,0,0,0,1,2021
41,Randy Reyes,Fr,P,6,0,6,0,3.38,5.1,0,3,2,2,3,6,0,23,18,1,0,0,0,1,1,0,3,0,0,1,63,3,6,0,0,0,1,0,2021
34,Patrick Reilly,Fr,P,2,0,2,0,7.71,2.1,0,2,2,2,3,1,0,14,9,0,0,0,0,0,2,0,0,0,0,0,16,4,2,0,0,0,1,0,2021
43,Jack Kelley,Fr,P,1,0,1,0,9.00,1.0,0,3,1,1,0,1,0,6,6,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2021
13,Billy Mckay,Jr,P,29,0,29,0,3.54,40.2,0,32,26,16,30,42,0,199,150,6,0,0,3,3,17,4,33,14,1,1,738,40,34,2,3,1,16,0,2021
37,Ben Vespi,Fr,P,24,0,24,0,2.08,47.2,0,38,22,11,20,46,0,204,174,5,0,0,4,0,4,3,21,7,4,2,641,43,47,1,1,1,11,0,2021
18,Zack Hunsicker,So,P,22,5,22,5,3.38,45.1,0,36,26,17,22,36,0,201,165,5,0,0,3,5,6,4,17,9,5,3,653,49,44,2,3,1,12,0,2021
15,Zack Bennett,Fr,P,22,0,22,0,5.45,36.1,0,37,32,22,18,40,0,176,149,5,0,0,5,2,8,4,21,14,0,1,552,41,25,2,2,1,10,0,2021
16,Hunter Patteson,Fr,P,21,9,21,9,5.50,55.2,0,57,41,34,35,65,0,255,214,14,0,1,7,2,2,1,13,6,1,3,848,39,54,3,2,1,14,0,2021
1,David Litchfield,Jr,P,20,0,20,0,2.72,36.1,0,33,13,11,8,25,0,152,137,5,0,0,3,1,5,2,7,0,2,0,492,46,33,3,2,8,7,0,2021
12,Jack Sinclair,Jr,P,17,13,17,13,4.91,66.0,0,72,42,36,26,42,0,307,254,14,1,1,8,3,19,1,5,1,8,0,1032,71,72,5,5,1,12,3,2021
8,Aj Jones,Sr,P,14,12,14,12,7.15,50.1,0,69,45,40,15,47,0,235,211,9,2,0,10,5,7,1,2,2,2,0,732,51,44,4,4,0,4,2,2021
35,Nick Vieira,Fr,P,13,0,13,0,1.62,16.2,0,14,4,3,13,9,0,78,62,4,1,0,0,1,2,2,4,3,0,1,293,14,26,0,0,0,2,0,2021
28,Ryan Saltonstall,Jr,P,12,1,12,1,7.42,13.1,0,17,11,11,9,13,0,67,53,2,1,0,2,2,3,0,4,0,0,2,254,9,15,0,1,0,0,0,2021
11,Kenny Serwa,Sr,P,12,12,12,12,5.81,52.2,0,63,36,34,12,51,0,243,220,13,0,0,7,4,8,0,0,0,0,3,827,52,56,3,5,0,14,1,2021
3,Nick Gottilla,Fr,P,10,0,7,0,14.21,6.1,0,13,12,10,4,5,0,38,31,5,0,0,1,1,3,0,0,0,0,0,119,7,6,0,0,0,1,0,2021
10,Colton Gordon,So,P,9,9,9,9,2.77,55.1,1,54,21,17,13,72,0,241,221,8,2,0,6,3,5,0,0,0,2,0,547,45,47,5,2,0,28,0,2021
25,Nolan Lepkoske,Fr,P,7,0,7,0,12.60,5.0,0,8,7,7,9,5,0,33,23,0,0,0,5,0,1,0,1,0,0,0,125,2,8,1,0,0,0,0,2021
31,Elijah Mccormack,Fr,P,1,0,1,0,6.75,1.1,0,3,5,1,0,4,0,11,9,0,0,0,0,3,0,0,0,0,1,1,40,0,3,0,0,0,0,0,2021
20,Garrett Navarra,Jr,OF,53,50,15,9,4.14,50.0,0,41,23,23,17,63,0,202,181,8,1,0,6,3,0,0,6,3,1,3,515,30,46,6,0,0,14,2,2021
7,Ian Leatherman,Jr,P,20,0,20,0,4.54,37.2,0,46,19,19,11,42,0,173,157,4,1,0,7,3,3,0,11,5,1,1,394,27,42,3,2,5,13,0,2021
2,Grant Frazer,Sr,INF,19,0,19,0,2.68,37.0,0,36,17,11,10,23,0,151,135,3,1,0,3,2,1,2,22,8,2,3,349,29,49,2,4,6,5,0,2021
6,Jordan Patty,Sr,P,15,15,15,15,2.46,91.1,3,72,28,25,28,78,3,368,328,14,0,0,4,4,4,2,0,0,5,2,948,71,108,10,2,0,24,3,2021
18,Logan Buczkowski,Sr,P,15,0,15,0,4.50,14.0,0,15,9,7,7,15,0,67,56,2,0,0,2,1,3,0,10,5,0,1,194,13,11,1,0,0,4,0,2021
31,Andrew Taylor,So,P,15,15,15,15,1.81,94.1,5,64,21,19,24,125,2,368,339,16,2,0,4,5,2,0,0,0,3,0,851,51,94,11,4,0,27,0,2021
11,Cameron Brown,Sr,P,15,14,15,14,4.68,75.0,4,70,51,39,28,47,0,324,279,14,2,0,7,10,6,1,0,0,5,6,500,95,73,7,3,0,10,0,2021
13,Ben  Vitas,Fr,P,13,0,13,0,6.00,12.0,0,13,8,8,5,7,0,55,49,2,0,0,1,0,1,0,0,0,0,0,118,14,13,0,0,0,2,0,2021
37,J.T. Rogoszewski,Sr,P,12,7,12,7,7.67,27.0,0,41,25,23,13,19,0,134,115,7,4,1,2,2,1,0,6,3,2,2,397,41,16,2,2,0,8,0,2021
22,Ryan Palmblad,Jr,P,12,0,12,0,5.40,16.2,0,15,10,10,9,16,0,74,64,3,0,1,2,3,1,0,7,2,0,0,249,12,21,0,1,0,5,0,2021
28,Aaron Husson,Sr,P,8,0,8,0,4.05,6.2,0,3,3,3,6,6,0,34,22,1,0,0,1,1,5,0,5,3,0,1,69,6,7,0,0,0,0,0,2021
15,Ryan Culley,So,P,7,0,7,0,6.75,5.1,0,4,5,4,6,11,0,29,20,2,0,1,0,5,2,0,2,1,1,0,99,2,3,0,0,0,2,0,2021
49,Clayton Brock,So,P,7,0,7,0,1.59,5.2,0,4,1,1,2,6,0,22,20,3,0,1,0,0,0,0,0,0,0,0,65,5,5,0,0,0,3,0,2021
38,Drew Alsobrooks,So,P,5,0,5,0,10.80,3.1,0,4,4,4,4,4,0,18,13,0,1,0,0,1,0,0,0,0,0,1,68,2,4,0,0,0,1,0,2021
40,Garrett Willis,Jr,P,1,0,1,0,0.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,2021
24,Kyle Sandstrom,Sr,OF,39,39,11,3,4.70,15.1,0,13,9,8,8,17,0,68,55,1,0,1,2,3,1,0,11,5,2,2,247,11,18,1,0,2,6,0,2021
22,Bradyn Kail,Sr,P,22,0,22,0,8.31,26.0,0,36,27,24,12,17,0,130,108,6,0,0,2,3,7,0,22,12,1,2,403,24,31,1,1,0,2,1,2021
35,Jordan Bridges,Jr,P,20,1,19,1,6.61,16.1,0,20,14,12,6,13,0,75,63,6,1,1,4,1,2,0,20,6,2,2,214,15,18,2,2,0,8,1,2021
45,Krishna Raj,So,P,15,6,15,6,5.92,38.0,0,34,33,25,20,34,0,172,143,9,1,2,4,6,5,0,4,1,2,2,509,37,37,1,3,1,8,0,2021
34,John Sendziak,Jr,P,15,3,15,3,4.68,25.0,0,27,16,13,5,26,0,108,101,3,0,2,1,2,2,0,7,1,0,0,389,24,21,0,3,0,11,0,2021
50,Sam Massey,Fr,P,14,4,14,4,4.00,27.0,0,23,19,12,12,27,0,124,102,5,1,1,3,3,6,0,11,4,2,2,393,24,28,2,2,0,9,0,2021
27,Hunter Mcintosh,Sr,P,14,1,14,1,7.86,26.1,0,28,25,23,14,19,0,121,102,2,0,0,4,3,2,0,9,5,1,2,460,17,38,0,2,0,1,1,2021
17,Rj Petit,So,P,14,13,14,13,2.79,84.0,1,69,36,26,31,75,1,350,309,7,2,0,6,5,8,0,0,0,2,0,1125,74,87,6,5,0,15,3,2021
18,Christian Baker,Fr,P,14,0,13,0,10.89,19.0,0,29,26,23,17,11,0,105,82,3,1,0,3,7,2,0,15,8,1,3,316,21,23,1,1,0,5,0,2021
20,Connor Yoder,Sr,P,13,0,13,0,7.45,9.2,0,7,9,8,11,11,0,49,34,2,0,0,1,2,2,0,9,4,1,1,205,11,5,0,1,1,2,0,2021
42,Daniel Padysak,So,P,12,12,12,12,5.17,62.2,0,71,42,36,21,52,0,285,249,9,3,1,5,3,7,0,0,0,6,1,954,54,74,4,5,0,8,0,2021
49,Sam Hunt,Sr,P,11,0,11,0,10.38,8.2,0,8,10,10,19,7,0,54,33,0,0,1,2,3,2,0,8,7,0,0,218,9,9,0,0,0,1,0,2021
46,Jack Dungan,So,P,9,0,9,0,3.68,7.1,0,6,3,3,3,5,0,37,24,2,0,1,0,2,6,0,14,8,0,4,140,4,13,0,0,0,2,0,2021
14,Chase Gockel,So,P,7,1,6,1,13.50,4.0,0,4,8,6,9,8,0,28,18,0,0,1,0,6,1,0,4,3,0,0,130,3,1,0,1,0,2,0,2021
29,Holden Tucker,Fr,P,3,0,3,0,12.60,5.0,0,9,11,7,5,4,0,30,23,3,1,0,1,1,1,0,4,4,0,1,95,4,6,0,0,0,2,0,2021
40,Jb Berry,Fr,P,1,0,1,0,3.38,2.2,0,4,2,1,3,3,0,17,13,0,0,0,0,1,1,0,2,2,0,0,0,3,2,0,0,0,0,0,2021
10,Eric Santiago,Sr,INF,54,53,1,0,0.0,0.0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,4,0,0,0,0,0,0,0,2021
20,Jackson Murphy,Jr,P,22,0,22,0,3.21,33.2,0,33,21,12,20,30,0,153,123,6,2,1,2,4,8,1,15,7,1,1,515,42,17,1,1,0,6,0,2021
46,Dean Mccarthy,Sr,P,19,7,19,7,5.46,61.0,0,57,46,37,37,68,0,285,232,16,0,4,4,9,8,1,17,9,5,3,963,56,51,4,4,3,13,3,2021
39,Beau Keathley,Jr,P,18,4,18,4,5.49,41.0,0,32,28,25,27,42,0,191,145,8,0,0,3,5,15,1,16,8,2,2,716,47,26,2,3,1,12,0,2021
43,Zach Segal,So,P,18,9,18,9,5.14,70.0,1,74,41,40,28,44,0,311,266,20,2,1,6,6,7,2,11,6,8,2,1097,72,82,5,4,2,16,0,2021
31,Nathan Moore,Sr,P,17,0,17,0,9.09,31.2,0,39,33,32,20,25,0,155,128,8,1,0,8,3,4,1,12,4,1,2,513,38,27,2,3,0,9,0,2021
18,Max Bergmann,Fr,P,16,0,16,0,7.85,28.2,0,32,25,25,13,19,0,136,111,8,1,0,4,2,8,1,7,2,1,3,449,32,31,0,1,2,5,0,2021
11,Garrett Schoenle,Sr,P,15,15,15,15,4.18,75.1,1,78,41,35,24,89,0,331,295,18,0,0,9,3,8,0,0,0,2,2,1264,51,78,6,3,0,23,1,2021
25,Jalen Wade,Jr,P,12,8,12,8,7.06,43.1,0,49,34,34,24,24,0,200,166,8,1,0,5,3,4,0,4,0,3,3,787,32,65,4,1,0,6,0,2021
41,Aiden Bradbury,Fr,P,10,0,10,0,11.12,11.1,0,12,14,14,9,8,0,59,44,3,1,2,2,0,5,0,7,0,1,0,228,11,14,2,1,0,2,0,2021
6,Evan Shawver,Jr,P,9,9,9,9,2.72,46.1,0,38,16,14,16,49,0,189,166,8,0,0,4,4,4,0,0,0,3,0,694,32,46,3,1,0,14,0,2021
19,Drake Batcho,Jr,P,8,3,8,3,11.25,12.0,0,6,16,15,22,12,0,65,39,2,0,0,1,5,4,0,3,2,0,0,235,10,11,0,3,0,4,0,2021
42,Conner Linn,Fr,P,6,0,6,0,12.10,9.2,0,20,13,13,3,5,0,50,43,5,0,0,1,2,2,0,3,3,0,2,164,13,7,0,1,0,2,0,2021
39,Evan Kemp,So,P,5,0,5,0,15.19,5.1,0,7,9,9,7,9,0,33,23,2,0,0,2,0,3,0,0,0,0,0,94,2,4,0,0,1,4,0,2021
77,Alex Shea,So,P,2,0,2,0,0.00,1.1,0,1,0,0,2,1,0,8,5,0,0,0,0,1,1,0,3,3,0,0,26,2,1,0,0,0,0,0,2021
35,Jacob Meyer,Sr,P,2,0,2,0,13.50,3.1,0,6,5,5,4,2,0,19,14,2,0,0,1,1,0,0,5,1,0,1,62,3,4,0,0,0,0,0,2021
34,Ben Vore,So,P,2,0,2,0,27.00,1.2,0,1,5,5,3,4,0,12,7,0,0,0,0,0,2,0,0,0,0,0,51,1,0,0,0,0,1,0,2021
17,Nick Murray,Jr,P,2,0,2,0,9.00,2.0,0,1,2,2,4,3,0,11,7,0,0,0,0,1,0,0,3,1,0,0,50,1,2,0,0,0,0,0,2021
13,Jose Guzman,Fr,P,1,0,1,0,0.00,2.0,0,0,0,0,2,4,0,9,5,0,0,0,0,1,2,0,0,0,0,0,38,1,0,0,0,0,2,0,2021
31,Caden Grice,Fr,UT,52,52,5,3,7.20,10.0,0,10,8,8,6,14,0,45,38,1,0,1,0,0,1,0,1,0,0,0,0,9,5,0,1,0,5,0,2021
30,Davis Sharpe,So,UT,31,24,10,6,5.50,36.0,0,38,23,22,17,48,0,166,142,6,2,1,6,2,5,0,2,2,1,1,175,35,23,4,1,0,7,0,2021
23,Geoffrey Gilbert,Fr,P,28,0,28,0,2.23,44.1,0,43,17,11,15,52,0,191,167,7,1,0,3,4,3,3,26,10,1,5,225,25,49,3,6,3,13,3,2021
44,Nick Clayton,Fr,P,18,1,18,1,4.30,37.2,0,35,21,18,12,40,0,161,145,7,1,1,7,2,1,0,11,4,2,1,291,40,29,6,2,0,10,1,2021
35,Rasesh Pandya,Jr,P,18,0,18,0,3.66,19.2,0,19,13,8,13,16,0,96,74,4,0,0,3,3,5,0,17,6,1,3,72,18,23,0,0,0,2,0,2021
48,Rob Hughes,So,P,17,1,17,1,4.24,23.1,0,20,14,11,12,23,0,104,90,3,0,0,6,2,1,0,13,4,0,1,187,19,25,1,0,0,6,0,2021
37,Nick Hoffmann,Fr,P,17,4,17,4,3.83,49.1,1,49,21,21,5,40,0,201,192,7,0,0,6,1,1,0,12,3,0,1,422,39,63,4,1,4,10,0,2021
32,Mack Anglin,Fr,P,13,8,13,8,3.99,56.1,0,48,32,25,33,75,0,258,211,5,1,0,6,9,10,0,4,0,3,1,403,48,37,2,6,0,18,1,2021
19,Keyshawn Askew,So,P,12,11,12,11,5.84,57.0,0,68,43,37,11,69,0,260,235,7,2,0,8,0,10,0,1,0,1,2,566,46,50,1,2,0,22,1,2021
20,Mat Clark,Jr,P,11,4,11,4,4.28,40.0,0,43,21,19,1,38,0,167,160,7,0,0,6,0,3,0,1,0,2,1,257,39,40,1,1,2,11,1,2021
52,Evan Estridge,Jr,P,9,0,9,0,9.00,13.0,0,18,14,13,8,8,0,66,56,5,0,0,5,1,0,0,10,2,1,1,86,11,18,1,1,0,1,0,2021
42,Ryan Ammons,Fr,P,8,0,8,0,4.50,4.0,0,4,2,2,6,9,0,22,16,0,0,0,1,1,0,1,11,4,0,0,29,0,3,0,0,0,2,0,2021
27,Carter Raffield,Fr,P,8,6,8,6,5.68,19.0,0,15,13,12,19,25,0,94,69,4,0,0,2,3,4,0,0,0,0,2,31,14,17,0,2,0,11,0,2021
39,P.J. Labriola,Fr,P,8,0,8,0,10.38,8.2,0,13,10,10,2,8,0,41,38,2,0,0,2,0,0,0,8,1,0,1,84,6,11,1,0,0,0,0,2021
36,Ty Olenchuk,Fr,P,8,6,8,6,5.87,23.0,0,24,15,15,6,18,0,99,90,3,0,1,9,2,2,1,0,0,1,0,123,22,26,1,4,0,3,0,2021
22,Ricky Williams,Fr,P,6,1,6,1,2.57,7.0,0,8,2,2,3,8,0,32,28,3,0,0,1,1,0,0,1,1,0,1,31,5,8,0,0,0,3,0,2021
41,Alex Edmondson,Fr,P,5,0,5,0,13.50,2.0,0,3,3,3,3,3,0,13,9,1,0,0,1,1,1,0,3,0,0,0,18,2,1,0,0,0,1,0,2021
25,Jackson Lindley,So,P,5,1,5,1,24.92,4.1,0,16,15,12,4,3,0,36,30,4,0,0,1,3,1,0,4,3,0,1,56,5,5,0,0,0,1,0,2021
45,Landon Lucas,Fr,P,4,0,4,0,13.50,4.0,0,7,8,6,3,2,0,24,19,0,0,0,0,1,2,0,2,1,0,0,0,4,4,0,0,0,0,0,2021
44,Luke Barrow,Fr,P,23,1,23,1,4.29,21.0,0,18,12,10,25,35,0,106,76,4,1,0,0,8,3,2,27,11,1,1,420,13,11,1,3,1,5,1,2021
8,Alaska Abney,Jr,P,22,3,22,3,4.99,48.2,0,45,31,27,14,68,0,211,180,7,1,0,4,0,8,2,23,14,3,5,778,47,26,3,2,5,21,0,2021
53,Teddy Sharkey,Fr,P,22,0,22,0,2.25,32.0,0,22,10,8,17,33,0,132,113,3,0,2,3,3,1,2,21,7,0,1,535,21,38,4,1,0,11,0,2021
13,Shaddon Peavyhouse,Jr,P,20,4,20,4,3.61,47.1,0,39,26,19,25,49,0,214,175,4,1,0,4,9,7,1,18,4,4,2,824,52,35,3,2,1,5,1,2021
17,Daniel Kreuzer,Sr,P,17,3,17,3,5.23,32.2,0,37,23,19,13,29,0,145,126,7,1,1,4,3,0,1,4,2,5,1,536,41,22,1,2,2,13,0,2021
43,Matt Joyce,Fr,P,17,0,17,0,6.00,24.0,0,28,16,16,6,18,0,110,98,7,1,0,3,3,4,0,3,1,1,0,414,26,25,1,0,1,6,0,2021
35,Jacob Maton,So,P,15,9,15,9,6.33,48.1,0,56,42,34,21,45,0,225,199,6,0,0,13,2,4,0,0,0,0,1,874,43,54,2,3,0,15,0,2021
37,Nick Parker,Jr,P,14,13,14,13,5.16,68.0,0,78,46,39,24,36,0,304,266,15,1,0,8,5,8,0,2,0,3,3,1084,78,72,3,5,0,18,2,2021
18,Keaton Hopwood,Fr,P,13,3,13,3,5.97,31.2,0,32,22,21,14,28,0,143,122,6,0,1,10,5,2,1,8,5,3,2,526,29,38,4,3,0,8,0,2021
38,Reid Vanscoter,Jr,P,12,4,12,4,4.60,31.1,0,38,22,16,7,24,0,141,130,3,1,1,4,0,0,1,5,4,3,1,480,34,33,2,1,0,12,0,2021
32,Josh Jarman,Sr,P,9,2,9,2,5.56,11.1,0,11,11,7,6,16,0,59,47,1,1,0,3,3,6,0,4,4,0,0,251,8,10,1,0,0,8,0,2021
12,Jonathan Blackwell,So,P,7,0,7,0,6.75,4.0,0,5,3,3,1,3,0,19,17,1,0,0,0,2,0,0,10,3,0,1,91,3,6,0,0,0,0,0,2021
39,Hunter Sibley,Jr,P,6,0,6,0,2.45,7.1,0,7,2,2,4,7,0,37,29,0,0,0,1,1,3,1,2,0,1,0,116,4,12,1,0,0,2,0,2021
49,Connor Kurki,Fr,P,6,2,6,2,6.75,12.0,0,14,9,9,7,11,0,57,43,1,0,1,1,2,2,0,0,0,5,0,203,16,7,0,1,0,5,0,2021
40,Casey Green,So,P,5,5,5,5,5.40,15.0,0,23,13,9,2,9,0,74,66,3,0,2,1,1,2,0,0,0,3,1,218,16,17,0,1,0,0,0,2021
41,Trevor Damron,Sr,P,4,0,4,0,13.50,3.1,0,2,5,5,6,3,0,18,12,0,0,0,0,0,0,0,3,0,0,0,80,2,5,0,0,0,3,0,2021
29,Noah Eaker,Jr,P,3,0,3,0,2.70,3.1,0,5,2,1,2,3,0,18,15,3,0,0,0,2,0,0,0,0,0,1,70,1,6,0,0,0,0,0,2021
34,Reece Maniscalco,Sr,P,3,2,3,2,1.17,7.2,0,7,3,1,2,11,0,32,30,2,0,0,1,0,0,0,0,0,0,0,126,2,9,1,0,0,4,0,2021
17,Jordan Carr,Sr,P,23,6,23,6,4.52,61.2,0,75,40,31,18,51,0,278,243,16,0,0,4,3,9,2,25,11,7,1,914,69,52,3,3,3,14,3,2021
25,Ryan Smith,Jr,P,18,0,18,0,2.45,22.0,0,22,14,6,9,13,0,100,84,3,1,0,2,0,4,0,8,3,2,1,329,20,28,2,2,2,2,0,2021
24,Ty Good,Fr,P,17,10,17,10,3.71,77.2,0,69,38,32,27,85,0,340,290,14,2,0,4,5,16,1,5,0,6,1,1134,82,54,7,5,1,19,0,2021
28,Connor Campbell,Fr,P,17,8,17,8,4.07,66.1,1,85,37,30,20,53,0,299,256,10,3,1,5,6,9,0,13,7,9,5,902,74,56,6,4,0,15,0,2021
27,Zach Williams,Jr,P,17,2,17,2,5.50,36.0,0,43,26,22,14,23,0,170,146,9,2,0,6,1,6,0,14,7,4,0,558,43,38,2,0,4,9,2,2021
33,Trey Pooser,Fr,P,14,10,14,10,4.67,61.2,0,76,38,32,11,43,0,279,254,6,3,1,7,3,7,0,1,0,5,2,884,62,73,4,2,1,8,1,2021
19,William Privette,Fr,P,14,6,14,6,3.60,45.0,0,39,25,18,12,36,0,186,170,9,2,2,4,5,3,0,9,7,1,0,570,34,58,1,3,0,6,0,2021
36,Michael Schultz,Fr,P,13,1,13,1,5.94,16.2,0,27,12,11,11,8,0,88,73,3,1,0,0,2,2,1,5,4,1,1,287,25,14,0,1,0,3,0,2021
23,Brooks Lucas,So,P,11,0,11,0,3.68,14.2,0,13,8,6,9,14,0,65,55,3,0,0,1,2,0,1,9,4,1,0,246,13,15,1,1,1,0,0,2021
35,Guillermo Grainer,Fr,UT,11,4,11,4,6.98,19.1,0,22,17,15,5,13,0,88,79,2,0,0,4,5,1,0,6,3,2,1,294,19,24,0,1,0,5,0,2021
30,Tradd James,Sr,P,7,0,7,0,9.95,6.1,0,10,9,7,5,4,0,35,28,1,1,0,1,0,1,0,3,0,1,0,122,9,5,0,1,0,1,0,2021
21,Cj Czerwinski,Fr,P,6,2,6,2,9.26,11.2,0,23,14,12,6,4,0,62,53,2,0,1,2,2,0,0,2,0,1,2,219,11,17,1,0,0,2,0,2021
9,Steven Cook,Sr,P,4,0,4,0,32.40,3.1,0,6,12,12,5,4,0,24,16,1,1,0,1,1,2,0,3,2,1,0,85,5,1,0,1,0,1,0,2021
41,Zac Branham,So,P,4,0,4,0,7.36,3.2,0,9,5,3,1,3,0,19,18,0,1,0,0,0,0,0,6,4,0,0,66,4,2,0,0,0,2,0,2021
15,Grant Smith,Sr,P,3,0,3,0,15.43,2.1,0,8,5,4,1,2,0,18,16,3,0,0,0,0,1,0,2,2,0,0,61,4,1,0,0,0,0,0,2021
12,Caswell Smith,Fr,P,3,3,3,3,6.00,9.0,0,13,10,6,6,6,0,50,40,1,0,0,0,1,1,0,0,0,2,1,174,9,11,0,1,0,2,0,2021
39,Emmett Bice,Fr,P,2,0,2,0,15.43,2.1,0,5,4,4,1,1,0,14,11,0,0,0,2,0,2,0,0,0,0,0,40,1,4,0,0,0,0,0,2021
21,Reggie Crawford,So,UT,51,51,6,1,2.35,7.2,0,5,3,2,3,17,0,33,29,0,0,0,1,2,1,0,3,0,0,0,125,3,3,1,1,1,3,0,2021
47,Erik Stock,Sr,UT,49,48,1,0,27.00,1.0,0,3,3,3,0,1,0,6,5,1,0,0,0,0,1,0,0,0,0,0,21,1,0,0,0,0,0,0,2021
24,Caleb Wurster,Sr,P,25,0,25,0,2.85,41.0,0,31,23,13,14,52,0,177,150,7,1,0,5,2,10,0,16,10,1,2,663,34,33,4,1,9,14,0,2021
45,Kenny Haus,Sr,P,22,1,22,1,4.71,36.1,0,31,22,19,15,44,0,160,138,3,0,2,10,2,6,1,13,1,1,0,555,23,39,3,3,1,13,0,2021
34,Randy Polonia,Sr,INF,18,1,18,1,2.02,26.2,0,18,9,6,13,32,0,115,99,7,0,1,1,1,1,3,16,8,0,2,349,24,24,1,0,0,8,0,2021
46,Andrew  Marrero,So,P,18,0,18,0,4.64,21.1,0,18,14,11,8,28,0,93,80,2,0,0,2,2,3,1,9,3,1,1,312,17,15,0,1,0,11,0,2021
36,Justin Willis,Jr,P,16,0,16,0,2.60,17.1,0,8,5,5,9,20,0,70,58,2,0,0,1,0,3,1,8,1,0,0,241,8,22,4,0,1,6,0,2021
49,Austin Peterson,Jr,P,15,14,15,14,2.58,80.1,1,59,26,23,21,82,1,328,293,13,2,0,5,0,12,0,1,0,0,2,1163,63,87,7,1,0,35,1,2021
5,Ben Casparius,Sr,P,15,15,15,15,4.03,91.2,1,68,43,41,36,127,1,385,337,11,0,2,7,7,10,1,0,0,2,0,1263,65,72,8,5,0,32,1,2021
42,Pat Gallagher,So,P,14,10,14,10,4.44,52.2,0,54,31,26,24,61,0,240,210,9,3,1,7,4,4,0,6,1,2,0,937,44,48,5,2,0,19,0,2021
25,Joe Simeone,Sr,P,12,10,12,10,5.80,35.2,0,37,27,23,19,39,0,172,144,11,0,2,4,3,6,0,5,2,2,1,591,27,41,1,3,0,14,0,2021
